"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"STAT6"	62	-2.87	0.00414	0.0635	"GSE37745"
"DEPTOR"	42	-2.87	0.0041	0.0634	"GSE37745"
"RAP1A"	77	-2.87	0.00409	0.0634	"GSE37745"
"IL11RA"	70	-2.87	0.00409	0.0634	"GSE37745"
"DUOX1"	52	-2.87	0.00405	0.0634	"GSE37745"
"RAD50"	87	-2.88	0.00403	0.0634	"GSE37745"
"LMO3"	108	-2.88	0.00403	0.0634	"GSE37745"
"AFF3"	73	-2.88	0.00402	0.0634	"GSE37745"
"PTPRM"	55	-2.88	0.004	0.0634	"GSE37745"
"TMPRSS2"	82	-2.88	0.00398	0.0634	"GSE37745"
"MEF2C"	93	-2.88	0.00397	0.0634	"GSE37745"
"LGR6"	54	-2.88	0.00396	0.0634	"GSE37745"
"SORBS1"	52	-2.88	0.00394	0.0634	"GSE37745"
"GPRC5A"	87	-2.88	0.00393	0.0634	"GSE37745"
"GABBR1"	48	-2.89	0.0039	0.0634	"GSE37745"
"RGS3"	131	-2.89	0.00384	0.0634	"GSE37745"
"ADCY9"	94	-2.9	0.00379	0.0634	"GSE37745"
"ETV1"	104	-2.91	0.00366	0.0627	"GSE37745"
"PLCD1"	79	-2.91	0.00362	0.0626	"GSE37745"
"RBPMS"	55	-2.91	0.0036	0.0625	"GSE37745"
"IL31RA"	26	-2.91	0.00359	0.0625	"GSE37745"
"GFRA1"	64	-2.91	0.00358	0.0625	"GSE37745"
"RRAD"	49	-2.91	0.00357	0.0625	"GSE37745"
"BAIAP2"	60	-2.92	0.00354	0.0624	"GSE37745"
"TEK"	74	-2.92	0.00347	0.0619	"GSE37745"
"BCR"	65	-2.92	0.00345	0.0619	"GSE37745"
"NFIA"	91	-2.93	0.0034	0.0613	"GSE37745"
"STARD13"	115	-2.93	0.00339	0.0613	"GSE37745"
"SH3RF1"	82	-2.93	0.00338	0.0613	"GSE37745"
"LRRK2"	79	-2.93	0.00337	0.0613	"GSE37745"
"SPRED2"	73	-2.93	0.00337	0.0613	"GSE37745"
"RHOBTB2"	69	-2.93	0.00334	0.0613	"GSE37745"
"RGS5"	93	-2.94	0.00329	0.0613	"GSE37745"
"CAMTA1"	92	-2.94	0.00329	0.0613	"GSE37745"
"ARAP3"	48	-2.94	0.00327	0.0613	"GSE37745"
"TBX4"	41	-2.94	0.00326	0.0613	"GSE37745"
"DOK4"	61	-2.95	0.00322	0.0613	"GSE37745"
"SPDEF"	75	-2.95	0.00322	0.0613	"GSE37745"
"CBFA2T3"	32	-2.95	0.00321	0.0613	"GSE37745"
"TRIP11"	96	-2.95	0.00318	0.0613	"GSE37745"
"SPARCL1"	154	-2.95	0.00317	0.0613	"GSE37745"
"NPR1"	64	-2.95	0.00316	0.0613	"GSE37745"
"ZMAT1"	93	-2.96	0.00313	0.0613	"GSE37745"
"ZBTB7C"	61	-2.96	0.00308	0.0613	"GSE37745"
"TXNIP"	91	-2.96	0.00307	0.0613	"GSE37745"
"FBXW4"	37	-2.96	0.00305	0.0613	"GSE37745"
"MYH11"	111	-2.96	0.00305	0.0613	"GSE37745"
"NPR3"	32	-2.96	0.00303	0.0613	"GSE37745"
"CAPN3"	126	-2.97	0.00302	0.0613	"GSE37745"
"RASSF7"	53	-2.97	0.00302	0.0613	"GSE37745"
"AGTR2"	79	-2.97	0.00298	0.0613	"GSE37745"
"PPP1R1B"	69	-2.97	0.00297	0.0613	"GSE37745"
"SMARCD3"	43	-2.98	0.00292	0.0613	"GSE37745"
"CNR1"	54	-2.98	0.00292	0.0613	"GSE37745"
"ZC3H6"	94	-2.98	0.00289	0.0611	"GSE37745"
"CDS1"	92	-2.98	0.00288	0.0611	"GSE37745"
"TNS2"	67	-2.98	0.00287	0.0611	"GSE37745"
"CHRDL1"	124	-2.98	0.00285	0.0611	"GSE37745"
"PPP1R12B"	48	-2.99	0.00282	0.0611	"GSE37745"
"FOXF2"	97	-2.99	0.00282	0.0611	"GSE37745"
"MACC1"	99	-2.99	0.00281	0.0611	"GSE37745"
"HNF1B"	64	-2.99	0.0028	0.0611	"GSE37745"
"RERG"	75	-2.99	0.00275	0.0611	"GSE37745"
"FOS"	65	-2.99	0.00275	0.0611	"GSE37745"
"TCF21"	185	-3	0.00273	0.0611	"GSE37745"
"SMAD7"	89	-3	0.00271	0.0611	"GSE37745"
"PREX2"	87	-3	0.0027	0.0611	"GSE37745"
"IFT57"	92	-3	0.00269	0.0611	"GSE37745"
"RAPGEF3"	49	-3.02	0.00253	0.0611	"GSE37745"
"HHIP"	64	-3.02	0.00251	0.0611	"GSE37745"
"TBC1D2B"	103	-3.03	0.00247	0.0611	"GSE37745"
"PRDM6"	92	-3.03	0.00247	0.0611	"GSE37745"
"PTCH1"	60	-3.04	0.00239	0.0609	"GSE37745"
"MYOCD"	52	-3.04	0.00237	0.0609	"GSE37745"
"MGLL"	87	-3.04	0.00235	0.0609	"GSE37745"
"PTPRB"	111	-3.04	0.00233	0.0609	"GSE37745"
"FLRT3"	54	-3.05	0.00231	0.0609	"GSE37745"
"RHOU"	62	-3.05	0.0023	0.0609	"GSE37745"
"ACKR1"	105	-3.05	0.00228	0.0609	"GSE37745"
"PPP2R5A"	93	-3.05	0.00227	0.0609	"GSE37745"
"REPS2"	74	-3.05	0.00227	0.0609	"GSE37745"
"UBE2I"	69	-3.05	0.00225	0.0609	"GSE37745"
"SPRY1"	67	-3.05	0.00225	0.0609	"GSE37745"
"HLF"	94	-3.06	0.00221	0.0609	"GSE37745"
"ITGA10"	76	-3.06	0.00218	0.0609	"GSE37745"
"PTH1R"	57	-3.06	0.00218	0.0609	"GSE37745"
"VPS36"	70	-3.07	0.00217	0.0609	"GSE37745"
"TBX2"	100	-3.07	0.00216	0.0609	"GSE37745"
"NEDD9"	76	-3.07	0.00215	0.0609	"GSE37745"
"EPS8"	72	-3.08	0.00209	0.0609	"GSE37745"
"PGR"	119	-3.08	0.00205	0.0609	"GSE37745"
"AGER"	100	-3.09	0.00203	0.0609	"GSE37745"
"CLIC3"	135	-3.09	0.00202	0.0609	"GSE37745"
"CTNNBIP1"	106	-3.09	0.00201	0.0609	"GSE37745"
"PTEN"	74	-3.09	0.00198	0.0609	"GSE37745"
"CLU"	60	-3.09	0.00197	0.0609	"GSE37745"
"RORC"	61	-3.09	0.00197	0.0609	"GSE37745"
"CD81"	87	-3.1	0.00195	0.0609	"GSE37745"
"SMAD6"	70	-3.1	0.00194	0.0609	"GSE37745"
"MAMLD1"	41	-3.1	0.00193	0.0609	"GSE37745"
"IL6R"	82	-3.11	0.0019	0.0609	"GSE37745"
"MS4A2"	105	-3.11	0.00187	0.0609	"GSE37745"
"NOSTRIN"	47	-3.11	0.00185	0.0609	"GSE37745"
"ZBTB4"	82	-3.12	0.00184	0.0609	"GSE37745"
"HEYL"	28	-3.12	0.00183	0.0609	"GSE37745"
"THRA"	63	-3.12	0.00181	0.0609	"GSE37745"
"TGFBR2"	138	-3.12	0.0018	0.0609	"GSE37745"
"PBXIP1"	82	-3.13	0.00177	0.0609	"GSE37745"
"SRGAP3"	31	-3.13	0.00174	0.0609	"GSE37745"
"CRY2"	66	-3.13	0.00174	0.0609	"GSE37745"
"HPGD"	95	-3.13	0.00174	0.0609	"GSE37745"
"DLC1"	79	-3.13	0.00173	0.0609	"GSE37745"
"RAP1GAP"	54	-3.13	0.00173	0.0609	"GSE37745"
"FRY"	123	-3.13	0.00172	0.0609	"GSE37745"
"EDN1"	85	-3.14	0.00169	0.0609	"GSE37745"
"RAB9B"	40	-3.17	0.00155	0.0609	"GSE37745"
"PTN"	121	-3.17	0.00152	0.0609	"GSE37745"
"ADRB2"	92	-3.18	0.00148	0.0609	"GSE37745"
"ERBB4"	46	-3.19	0.00141	0.0609	"GSE37745"
"GPR146"	78	-3.2	0.00138	0.0609	"GSE37745"
"MAGI2"	84	-3.2	0.00136	0.0609	"GSE37745"
"CTSH"	87	-3.21	0.00134	0.0609	"GSE37745"
"MUC1"	89	-3.21	0.00133	0.0609	"GSE37745"
"ITGA9"	66	-3.21	0.00132	0.0609	"GSE37745"
"TDRD3"	59	-3.21	0.00131	0.0609	"GSE37745"
"PLA2G1B"	92	-3.22	0.0013	0.0609	"GSE37745"
"NR3C2"	100	-3.22	0.00129	0.0609	"GSE37745"
"FCER1A"	127	-3.22	0.00129	0.0609	"GSE37745"
"DISP1"	59	-3.23	0.00122	0.0609	"GSE37745"
"SPRY4"	126	-3.23	0.00122	0.0609	"GSE37745"
"ITGBL1"	76	-3.24	0.00121	0.0609	"GSE37745"
"NFIX"	130	-3.24	0.0012	0.0609	"GSE37745"
"SCTR"	75	-3.27	0.00108	0.0609	"GSE37745"
"GUCY1A2"	98	-3.27	0.00108	0.0609	"GSE37745"
"YPEL5"	80	-3.27	0.00108	0.0609	"GSE37745"
"SHH"	59	-3.28	0.00106	0.0609	"GSE37745"
"TLR5"	101	-3.29	0.000993	0.0609	"GSE37745"
"MAPK10"	59	-3.3	0.000965	0.0609	"GSE37745"
"ADGRG2"	60	-3.3	0.00096	0.0609	"GSE37745"
"CBX7"	87	-3.32	0.000892	0.0609	"GSE37745"
"CNTN6"	49	-3.33	0.000866	0.0609	"GSE37745"
"CREBRF"	131	-3.33	0.000855	0.0609	"GSE37745"
"CX3CR1"	109	-3.35	0.000817	0.0609	"GSE37745"
"ROBO2"	116	-3.36	0.000775	0.0609	"GSE37745"
"ZNF540"	100	-3.41	0.000654	0.0609	"GSE37745"
"GATA5"	50	-3.42	0.000632	0.0609	"GSE37745"
"CXXC5"	59	-3.48	0.00051	0.0609	"GSE37745"
"PTTG1"	36	3.37	0.000742	0.0571	"GSE50081"
"AURKA"	57	3.37	0.000761	0.0571	"GSE50081"
"TRIP13"	52	3.36	0.000766	0.0571	"GSE50081"
"RACGAP1"	106	3.34	0.000838	0.0571	"GSE50081"
"FOXM1"	109	3.32	0.000887	0.0571	"GSE50081"
"MCM4"	52	3.31	0.00092	0.0571	"GSE50081"
"TIMELESS"	68	3.31	0.000925	0.0571	"GSE50081"
"FANCD2"	36	3.31	0.000925	0.0571	"GSE50081"
"CHEK1"	110	3.31	0.000945	0.0571	"GSE50081"
"UBE2C"	96	3.3	0.000961	0.0571	"GSE50081"
"GTSE1"	95	3.29	0.000984	0.0571	"GSE50081"
"CCNE1"	43	3.29	0.001	0.0571	"GSE50081"
"AURKB"	124	3.29	0.001	0.0571	"GSE50081"
"ZWINT"	69	3.29	0.00102	0.0571	"GSE50081"
"UHRF1"	54	3.28	0.00105	0.0571	"GSE50081"
"STMN1"	39	3.28	0.00105	0.0571	"GSE50081"
"E2F7"	63	3.26	0.00109	0.0571	"GSE50081"
"EZH2"	63	3.26	0.00111	0.0571	"GSE50081"
"RAD51"	85	3.26	0.00112	0.0571	"GSE50081"
"CCNA2"	81	3.24	0.00118	0.0571	"GSE50081"
"BUB1B"	124	3.24	0.0012	0.0571	"GSE50081"
"NSD2"	33	3.23	0.00123	0.0571	"GSE50081"
"CENPI"	33	3.23	0.00125	0.0571	"GSE50081"
"CDK2"	51	3.22	0.00128	0.0571	"GSE50081"
"CKS1B"	63	3.2	0.00137	0.0571	"GSE50081"
"SPAG5"	79	3.2	0.00139	0.0571	"GSE50081"
"CKS2"	78	3.2	0.00139	0.0571	"GSE50081"
"PSMC3IP"	40	3.2	0.0014	0.0571	"GSE50081"
"TCF19"	49	3.19	0.00143	0.0571	"GSE50081"
"HASPIN"	30	3.19	0.00143	0.0571	"GSE50081"
"FANCA"	28	3.16	0.00159	0.0571	"GSE50081"
"SCML2"	28	3.16	0.00159	0.0571	"GSE50081"
"MCM2"	125	3.15	0.00161	0.0571	"GSE50081"
"MCM7"	99	3.15	0.00163	0.0571	"GSE50081"
"IQGAP3"	38	3.15	0.00164	0.0571	"GSE50081"
"GNG4"	29	3.14	0.00167	0.0571	"GSE50081"
"MYBL2"	127	3.14	0.00167	0.0571	"GSE50081"
"PAX9"	27	3.14	0.00169	0.0571	"GSE50081"
"FZD10"	94	3.14	0.0017	0.0571	"GSE50081"
"MCM6"	70	3.11	0.00184	0.0571	"GSE50081"
"LHX2"	28	3.11	0.00189	0.0571	"GSE50081"
"SLC7A1"	53	3.1	0.00191	0.0571	"GSE50081"
"PSRC1"	71	3.1	0.00194	0.0571	"GSE50081"
"CHAF1B"	50	3.1	0.00195	0.0571	"GSE50081"
"DEPDC1B"	97	3.1	0.00196	0.0571	"GSE50081"
"FEN1"	150	3.09	0.00198	0.0571	"GSE50081"
"ARHGAP11A"	38	3.09	0.00198	0.0571	"GSE50081"
"RFC4"	167	3.09	0.00199	0.0571	"GSE50081"
"E2F2"	51	3.08	0.00206	0.0571	"GSE50081"
"MKI67"	59	3.08	0.00209	0.0571	"GSE50081"
"DNMT1"	52	3.07	0.00213	0.0571	"GSE50081"
"MYC"	72	3.07	0.00217	0.0571	"GSE50081"
"E2F8"	38	3.06	0.00225	0.0571	"GSE50081"
"ASF1B"	102	3.05	0.00228	0.0571	"GSE50081"
"CHEK2"	59	3.05	0.0023	0.0571	"GSE50081"
"MIF"	106	3.05	0.00232	0.0571	"GSE50081"
"BRCA1"	47	3.04	0.00236	0.0571	"GSE50081"
"PCNA"	125	3.04	0.0024	0.0571	"GSE50081"
"EIF4EBP1"	96	3.03	0.00241	0.0571	"GSE50081"
"TYMS"	83	3.03	0.00243	0.0571	"GSE50081"
"BLM"	85	3.02	0.0025	0.0571	"GSE50081"
"CHAF1A"	73	3.02	0.00251	0.0571	"GSE50081"
"RAB3B"	94	3.02	0.00252	0.0571	"GSE50081"
"RALA"	92	3.02	0.00255	0.0571	"GSE50081"
"YEATS2"	113	3.01	0.00263	0.0571	"GSE50081"
"DNMT3B"	50	3.01	0.00264	0.0571	"GSE50081"
"TTK"	74	3.01	0.00264	0.0571	"GSE50081"
"MCM3"	47	3	0.00271	0.0571	"GSE50081"
"TFDP2"	77	2.99	0.00275	0.0571	"GSE50081"
"TTF2"	68	2.99	0.00277	0.0571	"GSE50081"
"TRAIP"	97	2.99	0.00283	0.0571	"GSE50081"
"NDC80"	78	2.98	0.00284	0.0571	"GSE50081"
"DEPDC1"	55	2.98	0.00289	0.0571	"GSE50081"
"SSRP1"	58	2.98	0.0029	0.0571	"GSE50081"
"ZIC2"	31	2.98	0.0029	0.0571	"GSE50081"
"MCM5"	67	2.97	0.00294	0.0571	"GSE50081"
"CENPF"	65	2.97	0.00298	0.0571	"GSE50081"
"HMGA1"	140	2.97	0.00298	0.0571	"GSE50081"
"GABPB1"	108	2.97	0.00299	0.0571	"GSE50081"
"CORO1C"	153	2.96	0.00304	0.0571	"GSE50081"
"WWTR1"	49	2.96	0.00305	0.0571	"GSE50081"
"TFDP1"	56	2.96	0.0031	0.0571	"GSE50081"
"PAWR"	170	2.96	0.00312	0.0571	"GSE50081"
"RANBP1"	160	2.95	0.00313	0.0571	"GSE50081"
"CBX5"	43	2.95	0.00315	0.0571	"GSE50081"
"POLE"	78	2.95	0.00322	0.0571	"GSE50081"
"PAK1"	86	2.94	0.00326	0.0571	"GSE50081"
"RUVBL1"	164	2.94	0.00332	0.0571	"GSE50081"
"MYNN"	29	2.93	0.00336	0.0571	"GSE50081"
"PMAIP1"	34	2.93	0.00337	0.0571	"GSE50081"
"RAB10"	151	2.93	0.00339	0.0571	"GSE50081"
"ZMYND19"	129	2.93	0.00339	0.0571	"GSE50081"
"ARHGEF39"	34	2.93	0.0034	0.0571	"GSE50081"
"WNK2"	64	2.93	0.00341	0.0571	"GSE50081"
"TIPIN"	85	2.92	0.00345	0.0571	"GSE50081"
"HDGF"	77	2.92	0.00347	0.0571	"GSE50081"
"ZFP64"	159	2.92	0.00353	0.0571	"GSE50081"
"HELLS"	57	2.91	0.0036	0.0571	"GSE50081"
"SET"	39	2.91	0.00364	0.0571	"GSE50081"
"CAD"	111	2.9	0.00371	0.0571	"GSE50081"
"GMNN"	100	2.9	0.00374	0.0571	"GSE50081"
"SIAH2"	131	2.9	0.00375	0.0571	"GSE50081"
"ACTL6A"	144	2.9	0.00379	0.0571	"GSE50081"
"RAN"	98	2.89	0.00381	0.0571	"GSE50081"
"PHF19"	46	2.89	0.00382	0.0571	"GSE50081"
"AKAP8"	99	2.89	0.00384	0.0571	"GSE50081"
"JARID2"	70	2.89	0.00385	0.0571	"GSE50081"
"DIABLO"	126	2.89	0.00385	0.0571	"GSE50081"
"CDCA7"	27	2.89	0.00387	0.0571	"GSE50081"
"SUV39H2"	92	2.89	0.00388	0.0571	"GSE50081"
"DLX1"	43	2.88	0.00395	0.0571	"GSE50081"
"CENPU"	51	2.88	0.00397	0.0571	"GSE50081"
"CBX2"	60	2.88	0.00398	0.0571	"GSE50081"
"MTA2"	130	2.88	0.00399	0.0571	"GSE50081"
"H2AFX"	98	2.88	0.00402	0.0571	"GSE50081"
"ARNTL2"	152	2.88	0.00403	0.0571	"GSE50081"
"NELFCD"	93	2.87	0.0041	0.0571	"GSE50081"
"RANGAP1"	180	2.87	0.00414	0.0571	"GSE50081"
"ZNF367"	94	2.87	0.00414	0.0571	"GSE50081"
"ARTN"	167	2.87	0.00415	0.0571	"GSE50081"
"SOX2"	142	2.86	0.00421	0.0571	"GSE50081"
"TPM3"	25	2.86	0.00426	0.0571	"GSE50081"
"RPN1"	40	2.85	0.00439	0.0573	"GSE50081"
"SUV39H1"	103	2.85	0.0044	0.0573	"GSE50081"
"ECT2"	140	2.85	0.00442	0.0573	"GSE50081"
"NOLC1"	125	2.84	0.0045	0.0573	"GSE50081"
"MRRF"	57	2.84	0.00451	0.0573	"GSE50081"
"DOT1L"	60	2.84	0.00454	0.0573	"GSE50081"
"ZNF343"	32	2.83	0.00459	0.0573	"GSE50081"
"TBPL1"	179	2.83	0.0046	0.0573	"GSE50081"
"NUFIP1"	77	2.83	0.00464	0.0573	"GSE50081"
"BRAP"	79	2.83	0.00464	0.0573	"GSE50081"
"INVS"	30	2.83	0.00464	0.0573	"GSE50081"
"FANCG"	67	2.83	0.00467	0.0573	"GSE50081"
"TOP2A"	92	2.83	0.00468	0.0573	"GSE50081"
"BCL2L10"	26	2.83	0.00469	0.0573	"GSE50081"
"CYCS"	159	2.82	0.00475	0.0573	"GSE50081"
"ADIPOR2"	112	2.82	0.00476	0.0573	"GSE50081"
"TFG"	74	2.82	0.00477	0.0573	"GSE50081"
"YWHAG"	84	2.82	0.00478	0.0573	"GSE50081"
"MCM8"	69	2.82	0.00481	0.0574	"GSE50081"
"TBC1D7"	85	2.82	0.00483	0.0575	"GSE50081"
"SREBF2"	87	2.81	0.00488	0.0578	"GSE50081"
"KMT5A"	95	2.81	0.005	0.0586	"GSE50081"
"MED27"	115	2.81	0.00503	0.0587	"GSE50081"
"RCOR2"	57	2.8	0.00508	0.059	"GSE50081"
"BCL10"	25	2.8	0.0051	0.059	"GSE50081"
"ZNF202"	33	2.8	0.00511	0.059	"GSE50081"
"TFRC"	133	2.8	0.00516	0.0593	"GSE50081"
"MED30"	130	2.79	0.00523	0.0596	"GSE50081"
"ZSCAN5A"	71	2.79	0.00527	0.0596	"GSE50081"
"CSNK2A1"	169	2.79	0.0053	0.0596	"GSE50081"
"E2F6"	115	2.79	0.00535	0.0596	"GSE50081"
"GID4"	56	2.78	0.00542	0.0596	"GSE50081"
"NUP62"	117	2.78	0.00543	0.0596	"GSE50081"
"PCSK9"	26	2.78	0.00546	0.0596	"GSE50081"
"BRIP1"	40	2.78	0.0055	0.0596	"GSE50081"
"TEAD4"	86	2.78	0.0055	0.0596	"GSE50081"
"LANCL2"	71	2.77	0.00555	0.0596	"GSE50081"
"BRCA2"	35	2.77	0.00557	0.0596	"GSE50081"
"HMGB2"	83	2.77	0.00559	0.0596	"GSE50081"
"RABL3"	61	2.77	0.00563	0.0596	"GSE50081"
"WDR77"	190	2.77	0.00564	0.0596	"GSE50081"
"CENPK"	56	2.77	0.00565	0.0596	"GSE50081"
"TMPO"	124	2.77	0.00566	0.0596	"GSE50081"
"IL22RA1"	50	2.77	0.00568	0.0596	"GSE50081"
"GTF2E1"	85	2.76	0.00573	0.0598	"GSE50081"
"RBM38"	35	2.76	0.00576	0.0598	"GSE50081"
"CNOT9"	54	2.76	0.00577	0.0598	"GSE50081"
"PRAME"	61	2.76	0.00579	0.0598	"GSE50081"
"THOP1"	131	2.76	0.0058	0.0598	"GSE50081"
"ZNF326"	109	2.76	0.00585	0.0601	"GSE50081"
"PIAS2"	127	2.75	0.00588	0.0602	"GSE50081"
"PHF5A"	104	2.75	0.00591	0.0603	"GSE50081"
"DVL3"	122	2.75	0.00595	0.0603	"GSE50081"
"STAT5B"	65	2.75	0.00596	0.0603	"GSE50081"
"PAK2"	146	2.75	0.00596	0.0603	"GSE50081"
"ZC3HAV1L"	40	2.75	0.00597	0.0603	"GSE50081"
"BUD31"	72	2.75	0.00599	0.0603	"GSE50081"
"WDR12"	124	2.75	0.00602	0.0603	"GSE50081"
"RGS20"	27	2.75	0.00604	0.0603	"GSE50081"
"MXD1"	67	2.75	0.00605	0.0603	"GSE50081"
"ZC3H8"	67	2.74	0.00607	0.0603	"GSE50081"
"HMGA2"	36	2.74	0.00607	0.0603	"GSE50081"
"LTBR"	49	2.74	0.00614	0.0605	"GSE50081"
"SGPL1"	94	2.74	0.00615	0.0605	"GSE50081"
"HOXA1"	109	2.74	0.00617	0.0605	"GSE50081"
"CDK5R1"	45	2.74	0.00619	0.0605	"GSE50081"
"ZDHHC5"	114	2.74	0.0062	0.0605	"GSE50081"
"E2F3"	63	2.73	0.00625	0.0605	"GSE50081"
"CDK4"	104	2.73	0.0063	0.0605	"GSE50081"
"GABRQ"	64	2.73	0.00638	0.0608	"GSE50081"
"ATAD2"	87	2.73	0.0064	0.0608	"GSE50081"
"IL1RAP"	40	2.73	0.0064	0.0608	"GSE50081"
"ADM"	56	2.73	0.00642	0.0608	"GSE50081"
"EDARADD"	28	2.72	0.00649	0.0609	"GSE50081"
"CNOT1"	29	2.72	0.00655	0.061	"GSE50081"
"PGBD1"	32	2.72	0.0066	0.061	"GSE50081"
"DVL2"	61	2.72	0.00661	0.061	"GSE50081"
"CEBPG"	97	2.71	0.00665	0.061	"GSE50081"
"CIAO1"	87	2.71	0.00667	0.061	"GSE50081"
"HRAS"	91	2.71	0.00677	0.0612	"GSE50081"
"CCDC59"	83	2.71	0.00678	0.0612	"GSE50081"
"HSPE1"	179	2.7	0.00683	0.0612	"GSE50081"
"HOXD11"	88	2.7	0.00688	0.0615	"GSE50081"
"HOXD13"	54	2.7	0.0069	0.0615	"GSE50081"
"HTR7"	25	2.7	0.00692	0.0616	"GSE50081"
"PLEKHG6"	68	2.7	0.007	0.062	"GSE50081"
"CCL26"	63	2.69	0.00709	0.0623	"GSE50081"
"PLAGL2"	86	2.69	0.0071	0.0623	"GSE50081"
"GTF2E2"	93	2.69	0.00719	0.0626	"GSE50081"
"TBC1D31"	54	2.68	0.0073	0.0634	"GSE50081"
"AGO2"	47	2.68	0.00736	0.0634	"GSE50081"
"FANCE"	93	2.68	0.00737	0.0634	"GSE50081"
"RAB7A"	125	2.68	0.00739	0.0634	"GSE50081"
"CITED4"	41	2.68	0.00746	0.0634	"GSE50081"
"PAFAH1B2"	47	2.68	0.00746	0.0634	"GSE50081"
"GCLC"	108	2.68	0.00746	0.0634	"GSE50081"
"IDH2"	33	2.67	0.00752	0.0634	"GSE50081"
"JMJD6"	60	2.67	0.00758	0.0634	"GSE50081"
"SENP2"	112	2.67	0.0076	0.0634	"GSE50081"
"HUS1"	42	2.66	0.00776	0.064	"GSE50081"
"RAB6B"	59	2.66	0.00776	0.064	"GSE50081"
"PAX6"	51	2.66	0.00778	0.064	"GSE50081"
"MARK1"	113	2.66	0.0078	0.064	"GSE50081"
"TTL"	175	2.66	0.00785	0.064	"GSE50081"
"NRAS"	88	2.66	0.00786	0.064	"GSE50081"
"MRPL12"	117	2.66	0.00792	0.0641	"GSE50081"
"BARD1"	51	2.65	0.00808	0.0643	"GSE50081"
"NONO"	92	2.65	0.00808	0.0643	"GSE50081"
"DGKG"	28	2.65	0.00809	0.0643	"GSE50081"
"SPHK1"	136	2.65	0.00809	0.0643	"GSE50081"
"PPFIA1"	51	2.65	0.00814	0.0645	"GSE50081"
"RBM10"	52	2.64	0.00823	0.0649	"GSE50081"
"ADCY3"	71	2.64	0.00835	0.0655	"GSE50081"
"ZBTB7C"	79	2.64	0.00838	0.0655	"GSE50081"
"TRIB3"	31	2.64	0.0084	0.0655	"GSE50081"
"YWHAQ"	139	2.64	0.00841	0.0655	"GSE50081"
"MAPKAPK5"	127	2.63	0.00846	0.0657	"GSE50081"
"STC1"	42	2.63	0.00847	0.0657	"GSE50081"
"MAPK12"	71	2.63	0.00848	0.0657	"GSE50081"
"TAF4B"	48	2.63	0.0085	0.0658	"GSE50081"
"PHB"	143	2.63	0.00856	0.066	"GSE50081"
"BID"	189	2.63	0.00858	0.066	"GSE50081"
"NOCT"	30	2.63	0.00864	0.066	"GSE50081"
"KREMEN1"	100	2.63	0.00864	0.066	"GSE50081"
"LPAR3"	38	2.62	0.00871	0.0663	"GSE50081"
"ADA"	81	2.62	0.00874	0.0663	"GSE50081"
"ZNF544"	34	2.62	0.00877	0.0664	"GSE50081"
"ZFAND3"	74	2.62	0.00878	0.0664	"GSE50081"
"NUP93"	124	2.61	0.00893	0.0668	"GSE50081"
"ATF4"	28	2.61	0.00905	0.0668	"GSE50081"
"TXN"	107	2.61	0.00917	0.067	"GSE50081"
"NF2"	65	2.6	0.0093	0.0675	"GSE50081"
"TAF5"	37	2.59	0.00948	0.0677	"GSE50081"
"SP6"	68	2.59	0.00948	0.0677	"GSE50081"
"ZBTB5"	40	2.59	0.0096	0.0682	"GSE50081"
"FOXD1"	81	2.59	0.00961	0.0682	"GSE50081"
"SLIRP"	127	2.59	0.00967	0.0682	"GSE50081"
"GLRX2"	114	2.59	0.00968	0.0682	"GSE50081"
"HDAC2"	139	2.59	0.0097	0.0682	"GSE50081"
"DNAJB6"	34	2.59	0.00973	0.0682	"GSE50081"
"MAP2K6"	29	2.59	0.00974	0.0682	"GSE50081"
"GUCA1A"	56	2.58	0.00976	0.0682	"GSE50081"
"HDAC1"	64	2.58	0.00978	0.0682	"GSE50081"
"WSB2"	69	2.58	0.00987	0.0682	"GSE50081"
"MSH6"	153	2.58	0.0099	0.0682	"GSE50081"
"GAL"	27	2.58	0.00996	0.0685	"GSE50081"
"STAMBP"	137	2.57	0.0101	0.0691	"GSE50081"
"PDCD11"	51	2.56	0.0104	0.071	"GSE50081"
"PRDX1"	107	2.56	0.0105	0.0716	"GSE50081"
"PRMT1"	101	2.55	0.0108	0.0728	"GSE50081"
"ELP4"	109	2.55	0.0108	0.073	"GSE50081"
"SNCA"	124	2.55	0.0109	0.0731	"GSE50081"
"MLF1"	40	2.54	0.0109	0.0733	"GSE50081"
"TBP"	118	2.54	0.011	0.0738	"GSE50081"
"ASXL1"	64	2.54	0.0112	0.0745	"GSE50081"
"TCF3"	34	2.54	0.0112	0.0745	"GSE50081"
"ZDHHC13"	57	2.53	0.0113	0.0747	"GSE50081"
"RBL1"	38	2.53	0.0114	0.0756	"GSE50081"
"KDM1A"	78	2.53	0.0115	0.0762	"GSE50081"
"PARP1"	101	2.52	0.0116	0.0762	"GSE50081"
"FANCL"	110	2.52	0.0117	0.0769	"GSE50081"
"EBP"	140	2.52	0.0119	0.0777	"GSE50081"
"EFS"	58	2.51	0.0121	0.0787	"GSE50081"
"LGR5"	41	2.51	0.0122	0.0789	"GSE50081"
"NDRG1"	47	2.51	0.0122	0.0789	"GSE50081"
"KREMEN2"	29	2.5	0.0122	0.0789	"GSE50081"
"TFAP2A"	48	2.5	0.0123	0.0789	"GSE50081"
