"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"SLC22A17"	39	2.13	0.033	0.265	"GSE37745"
"TSPYL2"	49	2.13	0.0331	0.265	"GSE37745"
"ZNF704"	66	2.13	0.0332	0.265	"GSE37745"
"TBC1D22A"	37	2.13	0.0334	0.266	"GSE37745"
"TRIP11"	96	2.13	0.0334	0.266	"GSE37745"
"ARHGAP26"	46	2.13	0.0335	0.266	"GSE37745"
"ZDHHC8"	54	2.12	0.0336	0.267	"GSE37745"
"KLF9"	54	2.12	0.0339	0.268	"GSE37745"
"RAB27A"	143	2.12	0.0341	0.268	"GSE37745"
"ZNF436"	80	2.12	0.0342	0.268	"GSE37745"
"STARD13"	115	2.12	0.0342	0.268	"GSE37745"
"DIXDC1"	42	2.11	0.0349	0.273	"GSE37745"
"ZNF658"	58	2.11	0.0351	0.275	"GSE37745"
"PTGIR"	36	2.11	0.0353	0.275	"GSE37745"
"CAV1"	111	2.1	0.0355	0.275	"GSE37745"
"CHRNB1"	43	2.1	0.0357	0.276	"GSE37745"
"CNKSR2"	61	2.1	0.0359	0.276	"GSE37745"
"VIPR1"	45	2.1	0.036	0.277	"GSE37745"
"SOX13"	43	2.1	0.036	0.277	"GSE37745"
"ARRDC2"	50	2.09	0.0362	0.278	"GSE37745"
"ZSWIM5"	49	2.09	0.0362	0.278	"GSE37745"
"ZFP2"	51	2.09	0.0364	0.278	"GSE37745"
"TCEAL1"	101	2.09	0.0365	0.278	"GSE37745"
"RHBDL1"	40	2.08	0.0373	0.281	"GSE37745"
"ANK3"	134	2.08	0.0374	0.281	"GSE37745"
"BABAM2"	38	2.08	0.0375	0.281	"GSE37745"
"TBL3"	77	2.08	0.0377	0.282	"GSE37745"
"TNFSF10"	109	2.08	0.0378	0.283	"GSE37745"
"ANXA3"	48	2.07	0.0383	0.285	"GSE37745"
"NANOG"	33	2.07	0.0386	0.288	"GSE37745"
"MAPK3"	62	2.06	0.039	0.29	"GSE37745"
"IL31RA"	26	2.06	0.0391	0.29	"GSE37745"
"ETS2"	45	2.06	0.0392	0.29	"GSE37745"
"HOXD1"	117	2.06	0.0396	0.29	"GSE37745"
"CAT"	79	2.06	0.0398	0.29	"GSE37745"
"NEK6"	46	2.06	0.0398	0.29	"GSE37745"
"TLE2"	46	2.05	0.0399	0.29	"GSE37745"
"XPA"	63	2.05	0.04	0.29	"GSE37745"
"ZNF117"	83	2.05	0.0404	0.291	"GSE37745"
"GRAP"	34	2.05	0.0404	0.291	"GSE37745"
"ZNF319"	44	2.05	0.0406	0.292	"GSE37745"
"PI4KA"	43	2.05	0.0407	0.292	"GSE37745"
"ARHGAP44"	41	2.05	0.0408	0.292	"GSE37745"
"PPP1R12B"	48	2.04	0.0409	0.292	"GSE37745"
"SIGLEC8"	28	2.04	0.0412	0.293	"GSE37745"
"ENG"	112	2.04	0.0413	0.293	"GSE37745"
"NEDD9"	76	2.04	0.0413	0.293	"GSE37745"
"BCL2L13"	38	2.04	0.0414	0.293	"GSE37745"
"ADGRG2"	60	2.04	0.0418	0.295	"GSE37745"
"ACVR1"	101	2.03	0.0428	0.299	"GSE37745"
"MECP2"	30	2.03	0.0428	0.299	"GSE37745"
"IRF2"	91	2.03	0.0428	0.299	"GSE37745"
"PGAP2"	39	2.02	0.0433	0.301	"GSE37745"
"PDE8B"	52	2.02	0.0436	0.303	"GSE37745"
"MED22"	49	2.02	0.0438	0.303	"GSE37745"
"MAP3K5"	86	2.02	0.0439	0.303	"GSE37745"
"LRRN3"	79	2.01	0.044	0.303	"GSE37745"
"RAD50"	87	2.01	0.0443	0.303	"GSE37745"
"ROR1"	46	2.01	0.0445	0.303	"GSE37745"
"MPL"	40	2.01	0.0446	0.303	"GSE37745"
"KAT2B"	89	2.01	0.0446	0.303	"GSE37745"
"RRAD"	49	2.01	0.0446	0.303	"GSE37745"
"ZSCAN4"	41	2.01	0.0447	0.303	"GSE37745"
"ADGRL1"	26	2.01	0.0448	0.303	"GSE37745"
"HNF1B"	64	2.01	0.0449	0.303	"GSE37745"
"STMN2"	28	2	0.045	0.303	"GSE37745"
"NPHP4"	39	2	0.0451	0.303	"GSE37745"
"ARHGAP10"	76	2	0.0453	0.304	"GSE37745"
"ARHGEF9"	33	2	0.046	0.307	"GSE37745"
"BCR"	65	1.99	0.0462	0.308	"GSE37745"
"TRIM63"	50	1.99	0.0466	0.309	"GSE37745"
"GUCY1A1"	72	1.99	0.0467	0.309	"GSE37745"
"MAPKAPK3"	89	1.99	0.0467	0.309	"GSE37745"
"KLF2"	72	1.99	0.047	0.309	"GSE37745"
"NOSTRIN"	47	1.98	0.0475	0.311	"GSE37745"
"ZBTB3"	36	1.98	0.0477	0.311	"GSE37745"
"RAPH1"	95	1.98	0.0481	0.313	"GSE37745"
"FLRT3"	54	1.98	0.0482	0.313	"GSE37745"
"ARHGAP23"	51	1.97	0.0487	0.315	"GSE37745"
"ZNF589"	25	1.97	0.0489	0.316	"GSE37745"
"CEACAM6"	59	1.97	0.049	0.316	"GSE37745"
"RHBDL2"	104	1.97	0.0492	0.317	"GSE37745"
"PPM1L"	50	1.96	0.0499	0.32	"GSE37745"
"ELOB"	27	1.96	0.05	0.32	"GSE37745"
"STARD8"	38	1.96	0.05	0.32	"GSE37745"
"ZNF750"	76	1.96	0.0501	0.32	"GSE37745"
"RGS5"	93	1.96	0.0502	0.32	"GSE37745"
"MDS2"	41	1.96	0.0503	0.321	"GSE37745"
"CBY1"	25	1.95	0.0508	0.323	"GSE37745"
"CAPN5"	74	1.95	0.0514	0.326	"GSE37745"
"ARHGEF12"	78	1.95	0.0517	0.327	"GSE37745"
"ITGA3"	84	1.95	0.0517	0.327	"GSE37745"
"SIPA1L1"	27	1.94	0.052	0.328	"GSE37745"
"SSBP2"	76	1.94	0.0523	0.329	"GSE37745"
"TEK"	74	1.94	0.0526	0.33	"GSE37745"
"SPRED2"	73	1.93	0.0535	0.333	"GSE37745"
"ZDHHC9"	79	1.92	0.0548	0.339	"GSE37745"
"S100A6"	68	1.92	0.0549	0.339	"GSE37745"
"RPS27L"	46	1.92	0.0549	0.339	"GSE37745"
"CDKL2"	125	1.91	0.0559	0.344	"GSE37745"
"TCF21"	185	1.91	0.0561	0.345	"GSE37745"
"TXNIP"	91	1.91	0.0562	0.345	"GSE37745"
"ZCWPW1"	38	1.91	0.0564	0.345	"GSE37745"
"ARHGAP17"	50	1.9	0.057	0.347	"GSE37745"
"PTGER1"	62	1.9	0.0574	0.349	"GSE37745"
"NEO1"	53	1.9	0.0575	0.349	"GSE37745"
"ARHGEF17"	48	1.9	0.0581	0.351	"GSE37745"
"GAB1"	75	1.89	0.0582	0.351	"GSE37745"
"EPHA3"	45	1.89	0.0584	0.352	"GSE37745"
"HEYL"	28	1.89	0.0585	0.352	"GSE37745"
"EPS15"	120	1.89	0.0586	0.352	"GSE37745"
"ARHGEF3"	53	1.89	0.0587	0.352	"GSE37745"
"ZNF671"	51	1.89	0.0591	0.354	"GSE37745"
"OXT"	56	1.89	0.0594	0.355	"GSE37745"
"PDPK1"	87	1.88	0.0601	0.357	"GSE37745"
"GRIA1"	56	1.88	0.0603	0.357	"GSE37745"
"TMEM9B"	95	1.87	0.0609	0.359	"GSE37745"
"PREX2"	87	1.87	0.061	0.359	"GSE37745"
"NKX2-8"	32	1.87	0.061	0.359	"GSE37745"
"ACKR1"	105	1.87	0.0611	0.359	"GSE37745"
"PLXND1"	39	1.87	0.0611	0.359	"GSE37745"
"ARHGAP6"	97	1.87	0.0612	0.359	"GSE37745"
"MAML2"	117	1.87	0.0613	0.359	"GSE37745"
"DNM2"	72	1.87	0.0615	0.36	"GSE37745"
"NACC2"	58	1.86	0.0628	0.364	"GSE37745"
"TADA2B"	52	1.86	0.0628	0.364	"GSE37745"
"ITGA8"	145	1.86	0.0628	0.364	"GSE37745"
"RAP1A"	77	1.86	0.0632	0.364	"GSE37745"
"CXCL16"	63	1.86	0.0633	0.364	"GSE37745"
"ZDHHC3"	39	1.86	0.0634	0.364	"GSE37745"
"RASGRF1"	55	1.85	0.0636	0.365	"GSE37745"
"FGF14"	81	1.85	0.0637	0.365	"GSE37745"
"NLRP1"	30	1.85	0.0639	0.365	"GSE37745"
"MOAP1"	64	1.85	0.064	0.365	"GSE37745"
"MATK"	38	1.85	0.0642	0.366	"GSE37745"
"GPX1"	76	1.85	0.0648	0.366	"GSE37745"
"PIAS3"	36	1.84	0.0656	0.369	"GSE37745"
"IGBP1"	52	1.84	0.0659	0.37	"GSE37745"
"RHOD"	106	1.84	0.066	0.37	"GSE37745"
"DUOX1"	52	1.84	0.0661	0.371	"GSE37745"
"CAVIN1"	76	1.84	0.0662	0.371	"GSE37745"
"RASL12"	68	1.84	0.0663	0.371	"GSE37745"
"ROS1"	77	1.83	0.0667	0.371	"GSE37745"
"TRIM5"	69	1.83	0.0667	0.371	"GSE37745"
"ACAD8"	62	1.83	0.0668	0.371	"GSE37745"
"CYTH3"	84	1.83	0.067	0.371	"GSE37745"
"PRMT2"	156	1.83	0.0671	0.371	"GSE37745"
"BRCC3"	53	1.83	0.0673	0.371	"GSE37745"
"SHC3"	63	1.83	0.0674	0.371	"GSE37745"
"BMP3"	48	1.83	0.0674	0.371	"GSE37745"
"MS4A8"	113	1.83	0.0674	0.371	"GSE37745"
"FSTL3"	68	1.83	0.0675	0.371	"GSE37745"
"ZNF557"	31	1.83	0.0675	0.371	"GSE37745"
"GPRC5C"	39	1.83	0.0675	0.371	"GSE37745"
"TNFRSF14"	111	1.82	0.0681	0.373	"GSE37745"
"TCEAL8"	107	1.82	0.0682	0.373	"GSE37745"
"SATB1"	61	1.82	0.0684	0.374	"GSE37745"
"SORT1"	64	1.82	0.0686	0.374	"GSE37745"
"RGS22"	63	1.82	0.0692	0.376	"GSE37745"
"SCGB1A1"	120	1.82	0.0695	0.376	"GSE37745"
"DIRAS3"	69	1.81	0.0697	0.376	"GSE37745"
"FEZ2"	71	1.81	0.0698	0.377	"GSE37745"
"PTPRM"	55	1.81	0.0699	0.377	"GSE37745"
"DAPK2"	65	1.81	0.0705	0.378	"GSE37745"
"TDRD3"	59	1.81	0.0706	0.378	"GSE37745"
"OLIG1"	28	1.81	0.0706	0.378	"GSE37745"
"DUSP6"	99	1.81	0.0707	0.378	"GSE37745"
"ATOH8"	32	1.8	0.0712	0.379	"GSE37745"
"TNFRSF10A"	37	1.8	0.0713	0.379	"GSE37745"
"KLF15"	38	1.8	0.0714	0.379	"GSE37745"
"FHIT"	32	1.8	0.0717	0.38	"GSE37745"
"TNFRSF10B"	44	1.8	0.0718	0.38	"GSE37745"
"TRIP6"	106	1.8	0.0722	0.382	"GSE37745"
"SAP30L"	84	1.8	0.0724	0.382	"GSE37745"
"FAM13B"	128	1.8	0.0724	0.382	"GSE37745"
"MAML3"	76	1.8	0.0725	0.382	"GSE37745"
"ZBTB47"	67	1.79	0.073	0.383	"GSE37745"
"ITPR3"	51	1.79	0.0731	0.383	"GSE37745"
"FOXA2"	127	1.79	0.0732	0.383	"GSE37745"
"IRX5"	58	1.79	0.0733	0.383	"GSE37745"
"DTX1"	59	1.79	0.0734	0.383	"GSE37745"
"NOD1"	70	1.79	0.0736	0.383	"GSE37745"
"RHOU"	62	1.78	0.0743	0.386	"GSE37745"
"ETV1"	104	1.78	0.0744	0.386	"GSE37745"
"SIGIRR"	54	1.78	0.0755	0.391	"GSE37745"
"GLIS2"	45	1.77	0.076	0.391	"GSE37745"
"EPHA4"	61	1.77	0.0761	0.391	"GSE37745"
"RAB40C"	45	1.77	0.0762	0.391	"GSE37745"
"PNRC1"	43	1.77	0.0765	0.393	"GSE37745"
"GPAT3"	67	1.77	0.077	0.394	"GSE37745"
"SCAND2P"	46	1.77	0.0772	0.394	"GSE37745"
"RGS12"	58	1.77	0.0772	0.394	"GSE37745"
"ZNF689"	28	1.77	0.0772	0.394	"GSE37745"
"WNT5A"	49	1.77	0.0774	0.394	"GSE37745"
"PLCB2"	60	1.76	0.0777	0.395	"GSE37745"
"CAMK1"	58	1.76	0.0778	0.395	"GSE37745"
"ZDHHC2"	57	1.76	0.0782	0.395	"GSE37745"
"ZFP3"	59	1.76	0.0784	0.396	"GSE37745"
"IRX1"	45	1.76	0.0788	0.398	"GSE37745"
"PPIC"	38	1.76	0.0791	0.399	"GSE37745"
"TRHDE"	34	1.75	0.0793	0.399	"GSE37745"
"IRX3"	52	1.75	0.0796	0.4	"GSE37745"
"NR2F2"	51	1.75	0.0809	0.403	"GSE37745"
"RAB9B"	40	1.75	0.0809	0.403	"GSE37745"
"EIF4EBP2"	38	1.74	0.082	0.408	"GSE37745"
"PTPRE"	69	1.74	0.0822	0.408	"GSE37745"
"DDAH1"	89	1.74	0.0824	0.408	"GSE37745"
"BNIP3"	66	-1.73	0.0829	0.408	"GSE37745"
"ZNF180"	41	-1.73	0.0829	0.408	"GSE37745"
"CHN1"	27	-1.73	0.0828	0.408	"GSE37745"
"ZNF10"	41	-1.74	0.0827	0.408	"GSE37745"
"ARFGEF1"	68	-1.74	0.0823	0.408	"GSE37745"
"ASF1A"	75	-1.74	0.0821	0.408	"GSE37745"
"E2F5"	132	-1.74	0.0818	0.407	"GSE37745"
"ADIPOR2"	59	-1.74	0.0813	0.405	"GSE37745"
"VAV2"	40	-1.75	0.0809	0.403	"GSE37745"
"ELOC"	129	-1.75	0.0805	0.403	"GSE37745"
"TGIF2"	30	-1.75	0.0804	0.403	"GSE37745"
"ZFP28"	27	-1.75	0.0802	0.402	"GSE37745"
"ERCC8"	128	-1.75	0.0801	0.402	"GSE37745"
"ZNF572"	49	-1.75	0.0798	0.401	"GSE37745"
"FZD6"	75	-1.75	0.0794	0.399	"GSE37745"
"TNFSF4"	41	-1.76	0.0782	0.395	"GSE37745"
"ADAM17"	37	-1.76	0.0782	0.395	"GSE37745"
"SUV39H1"	87	-1.76	0.0778	0.395	"GSE37745"
"GAL"	49	-1.77	0.0775	0.394	"GSE37745"
"YAF2"	151	-1.77	0.0767	0.393	"GSE37745"
"RAB23"	76	-1.77	0.0766	0.393	"GSE37745"
"NSD3"	66	-1.77	0.076	0.391	"GSE37745"
"ZFP82"	36	-1.77	0.076	0.391	"GSE37745"
"SENP1"	102	-1.78	0.0757	0.391	"GSE37745"
"VPS72"	80	-1.78	0.0756	0.391	"GSE37745"
"WISP1"	91	-1.78	0.0751	0.389	"GSE37745"
"IRAK4"	42	-1.79	0.0743	0.386	"GSE37745"
"HMGN2"	69	-1.79	0.0736	0.383	"GSE37745"
"CABYR"	114	-1.79	0.0735	0.383	"GSE37745"
"EIF2AK4"	32	-1.79	0.0735	0.383	"GSE37745"
"ZNF133"	84	-1.79	0.0733	0.383	"GSE37745"
"MAP3K4"	58	-1.8	0.0726	0.382	"GSE37745"
"SOX12"	71	-1.8	0.0726	0.382	"GSE37745"
"TIMM50"	102	-1.8	0.0716	0.379	"GSE37745"
"CSRNP3"	39	-1.8	0.0713	0.379	"GSE37745"
"HIST1H2AM"	40	-1.8	0.0713	0.379	"GSE37745"
"ZNF681"	37	-1.81	0.0709	0.378	"GSE37745"
"ILF2"	121	-1.81	0.0708	0.378	"GSE37745"
"MTNR1A"	30	-1.81	0.0708	0.378	"GSE37745"
"POU2F1"	73	-1.81	0.0708	0.378	"GSE37745"
"RAB3B"	63	-1.81	0.0702	0.378	"GSE37745"
"RBM15"	76	-1.81	0.0696	0.376	"GSE37745"
"ASXL1"	88	-1.81	0.0696	0.376	"GSE37745"
"SRGAP1"	42	-1.82	0.0694	0.376	"GSE37745"
"MBD4"	70	-1.82	0.0694	0.376	"GSE37745"
"SIAH2"	29	-1.82	0.0691	0.376	"GSE37745"
"IL17RD"	33	-1.82	0.0686	0.374	"GSE37745"
"FGF11"	36	-1.83	0.068	0.372	"GSE37745"
"DDIT3"	35	-1.83	0.0678	0.372	"GSE37745"
"AGO2"	47	-1.83	0.0672	0.371	"GSE37745"
"BASP1"	44	-1.83	0.0668	0.371	"GSE37745"
"FANCA"	73	-1.83	0.0667	0.371	"GSE37745"
"ZNF417"	40	-1.84	0.0665	0.371	"GSE37745"
"CHUK"	108	-1.84	0.0652	0.367	"GSE37745"
"SSRP1"	75	-1.84	0.0651	0.367	"GSE37745"
"BAZ1A"	47	-1.85	0.0649	0.366	"GSE37745"
"GPSM2"	75	-1.85	0.0649	0.366	"GSE37745"
"SIX3"	26	-1.85	0.0649	0.366	"GSE37745"
"HSP90AA1"	59	-1.85	0.0645	0.366	"GSE37745"
"ZNF195"	55	-1.85	0.0645	0.366	"GSE37745"
"NAE1"	52	-1.85	0.0644	0.366	"GSE37745"
"PIGU"	116	-1.85	0.0643	0.366	"GSE37745"
"YBX1"	72	-1.85	0.0641	0.365	"GSE37745"
"LZTS1"	71	-1.85	0.064	0.365	"GSE37745"
"ZNF445"	55	-1.85	0.0637	0.365	"GSE37745"
"TAS2R5"	29	-1.86	0.0634	0.364	"GSE37745"
"CCL26"	49	-1.86	0.0632	0.364	"GSE37745"
"FGD1"	44	-1.86	0.0632	0.364	"GSE37745"
"BZW1"	43	-1.86	0.0626	0.364	"GSE37745"
"JAG2"	45	-1.86	0.0624	0.363	"GSE37745"
"SH2D2A"	62	-1.86	0.0622	0.362	"GSE37745"
"ZSCAN16"	77	-1.87	0.0621	0.362	"GSE37745"
"CBFA2T2"	83	-1.87	0.062	0.362	"GSE37745"
"PAX5"	52	-1.87	0.062	0.362	"GSE37745"
"CHAF1A"	71	-1.87	0.0613	0.359	"GSE37745"
"POLR2K"	115	-1.87	0.0612	0.359	"GSE37745"
"CALY"	98	-1.87	0.0609	0.359	"GSE37745"
"ZNF551"	62	-1.88	0.0602	0.357	"GSE37745"
"SENP2"	101	-1.88	0.0601	0.357	"GSE37745"
"GULP1"	54	-1.88	0.0601	0.357	"GSE37745"
"ZNF77"	66	-1.88	0.0599	0.357	"GSE37745"
"FZD2"	42	-1.89	0.0591	0.354	"GSE37745"
"PRDM4"	52	-1.89	0.0587	0.352	"GSE37745"
"TARBP2"	84	-1.89	0.0584	0.352	"GSE37745"
"CCNK"	28	-1.89	0.0583	0.352	"GSE37745"
"PSMC5"	84	-1.9	0.0576	0.349	"GSE37745"
"ITGB3BP"	48	-1.9	0.0575	0.349	"GSE37745"
"COPS5"	87	-1.9	0.0569	0.347	"GSE37745"
"GPS1"	72	-1.91	0.0565	0.345	"GSE37745"
"RAB39B"	69	-1.91	0.0564	0.345	"GSE37745"
"RPS6KC1"	117	-1.91	0.0563	0.345	"GSE37745"
"SAP30BP"	53	-1.91	0.0562	0.345	"GSE37745"
"PPFIA1"	103	-1.92	0.0551	0.34	"GSE37745"
"ZNF765"	55	-1.92	0.0548	0.339	"GSE37745"
"ZNF146"	85	-1.93	0.0541	0.336	"GSE37745"
"YWHAZ"	85	-1.93	0.0541	0.336	"GSE37745"
"MAP3K8"	63	-1.93	0.0533	0.332	"GSE37745"
"PASK"	32	-1.93	0.0532	0.332	"GSE37745"
"NLE1"	113	-1.94	0.0529	0.33	"GSE37745"
"CORO1C"	74	-1.94	0.0529	0.33	"GSE37745"
"ERO1A"	43	-1.94	0.0529	0.33	"GSE37745"
"ZC3HAV1L"	57	-1.94	0.0528	0.33	"GSE37745"
"PTGES3"	102	-1.94	0.0527	0.33	"GSE37745"
"SPOCK3"	34	-1.94	0.0524	0.329	"GSE37745"
"TIGD1"	42	-1.94	0.0523	0.329	"GSE37745"
"PRMT1"	144	-1.95	0.0514	0.326	"GSE37745"
"IDE"	100	-1.95	0.0513	0.326	"GSE37745"
"WDR77"	73	-1.96	0.0505	0.322	"GSE37745"
"SARNP"	89	-1.96	0.0498	0.32	"GSE37745"
"HSPD1"	63	-1.96	0.0495	0.319	"GSE37745"
"SLC7A1"	78	-1.97	0.0485	0.314	"GSE37745"
"RPTOR"	66	-1.97	0.0485	0.314	"GSE37745"
"COPS3"	103	-1.97	0.0483	0.314	"GSE37745"
"FOXJ3"	78	-1.98	0.0477	0.311	"GSE37745"
"LMCD1"	46	-1.98	0.0476	0.311	"GSE37745"
"DGKZ"	53	-1.98	0.0476	0.311	"GSE37745"
"ZNF286A"	41	-1.98	0.0473	0.31	"GSE37745"
"NKRF"	42	-1.98	0.0472	0.31	"GSE37745"
"COMMD7"	67	-1.99	0.0469	0.309	"GSE37745"
"SOCS4"	80	-1.99	0.0467	0.309	"GSE37745"
"NUP93"	64	-1.99	0.0466	0.309	"GSE37745"
"ZNF586"	28	-1.99	0.0465	0.309	"GSE37745"
"ZDHHC20"	63	-1.99	0.0462	0.308	"GSE37745"
"SRPK1"	66	-1.99	0.0461	0.308	"GSE37745"
"IDH2"	67	-2	0.0458	0.307	"GSE37745"
"HOXC4"	43	-2	0.0452	0.303	"GSE37745"
"PTK2"	75	-2.01	0.0449	0.303	"GSE37745"
"PHF20"	91	-2.01	0.0448	0.303	"GSE37745"
"ALX1"	69	-2.01	0.0447	0.303	"GSE37745"
"BANP"	29	-2.01	0.0447	0.303	"GSE37745"
"FGB"	50	-2.01	0.0447	0.303	"GSE37745"
"ARID3A"	46	-2.01	0.0443	0.303	"GSE37745"
"ELP1"	53	-2.01	0.0442	0.303	"GSE37745"
"TBPL1"	64	-2.01	0.0442	0.303	"GSE37745"
"PRKAA2"	96	-2.01	0.0442	0.303	"GSE37745"
"NFXL1"	67	-2.01	0.0441	0.303	"GSE37745"
"RAB10"	104	-2.01	0.044	0.303	"GSE37745"
"KCNH8"	85	-2.02	0.0431	0.3	"GSE37745"
"GTF2E1"	63	-2.02	0.043	0.3	"GSE37745"
"ZC3H8"	155	-2.03	0.0427	0.299	"GSE37745"
"SPTBN1"	53	-2.03	0.0425	0.298	"GSE37745"
"PLCB1"	35	-2.03	0.0424	0.298	"GSE37745"
"CCR10"	54	-2.03	0.0419	0.295	"GSE37745"
"GUCA1A"	76	-2.03	0.0419	0.295	"GSE37745"
"DIABLO"	120	-2.04	0.0417	0.295	"GSE37745"
"UBE2N"	141	-2.04	0.0412	0.293	"GSE37745"
"NUP98"	73	-2.04	0.0409	0.292	"GSE37745"
"PRAME"	51	-2.05	0.0407	0.292	"GSE37745"
"ARHGAP39"	75	-2.05	0.0403	0.291	"GSE37745"
"POFUT1"	63	-2.05	0.0402	0.291	"GSE37745"
"CSNK2A1"	52	-2.05	0.0401	0.29	"GSE37745"
"SAP30"	53	-2.05	0.04	0.29	"GSE37745"
"GOLPH3"	32	-2.05	0.0399	0.29	"GSE37745"
"RPS6KB1"	106	-2.06	0.0398	0.29	"GSE37745"
"NCOA6"	81	-2.06	0.0398	0.29	"GSE37745"
"ZNF670"	72	-2.06	0.0397	0.29	"GSE37745"
"PAK2"	60	-2.06	0.0395	0.29	"GSE37745"
"ABI1"	58	-2.06	0.0394	0.29	"GSE37745"
"ZNF595"	26	-2.06	0.0394	0.29	"GSE37745"
"TAF2"	110	-2.06	0.0392	0.29	"GSE37745"
"SNAI1"	58	-2.06	0.039	0.29	"GSE37745"
"FAM126A"	65	-2.08	0.0377	0.282	"GSE37745"
"FPR2"	53	-2.08	0.0375	0.281	"GSE37745"
"GNAS"	78	-2.08	0.0374	0.281	"GSE37745"
"CDH2"	64	-2.09	0.0369	0.279	"GSE37745"
"PARP1"	118	-2.09	0.0369	0.279	"GSE37745"
"GNB1"	70	-2.09	0.0369	0.279	"GSE37745"
"RUVBL2"	116	-2.09	0.0367	0.279	"GSE37745"
"NONO"	70	-2.09	0.0367	0.279	"GSE37745"
"MYB"	33	-2.09	0.0364	0.278	"GSE37745"
"ZNF622"	49	-2.1	0.0359	0.276	"GSE37745"
"GNG4"	110	-2.1	0.0358	0.276	"GSE37745"
"RBBP8"	30	-2.1	0.0358	0.276	"GSE37745"
"NIN"	67	-2.1	0.0353	0.275	"GSE37745"
"ZNF322"	37	-2.11	0.0353	0.275	"GSE37745"
"PPARGC1A"	111	-2.12	0.0341	0.268	"GSE37745"
"LANCL1"	88	-2.12	0.034	0.268	"GSE37745"
"ZNF257"	32	-2.12	0.0338	0.267	"GSE37745"
"ZNF232"	39	-2.13	0.0334	0.266	"GSE37745"
"NAMPT"	68	-2.15	0.0315	0.255	"GSE37745"
"MED10"	73	-2.15	0.0314	0.255	"GSE37745"
"PCGF6"	123	-2.15	0.0313	0.255	"GSE37745"
"MXD1"	57	-2.16	0.0311	0.254	"GSE37745"
"NIF3L1"	84	-2.16	0.031	0.254	"GSE37745"
"YWHAG"	69	-2.16	0.031	0.254	"GSE37745"
"FOXK2"	65	-2.16	0.0309	0.254	"GSE37745"
"LOXL2"	68	-2.16	0.0307	0.254	"GSE37745"
"ZNF519"	37	-2.16	0.0307	0.254	"GSE37745"
"KIF5B"	102	-2.16	0.0305	0.254	"GSE37745"
"MSH6"	80	-2.16	0.0304	0.254	"GSE37745"
"LTB4R"	29	-2.17	0.0304	0.254	"GSE37745"
"ZSCAN5A"	40	-2.17	0.03	0.253	"GSE37745"
"PEG10"	27	-2.17	0.03	0.253	"GSE37745"
"CAVIN4"	34	-2.17	0.0298	0.253	"GSE37745"
"CHRNA5"	147	-2.17	0.0297	0.252	"GSE37745"
"POU2F2"	69	-2.18	0.0295	0.252	"GSE37745"
"AATF"	52	-2.19	0.0289	0.249	"GSE37745"
"RAD21"	94	-2.19	0.0285	0.246	"GSE37745"
"GREM1"	89	-2.19	0.0283	0.246	"GSE37745"
"YEATS4"	152	-2.2	0.0279	0.245	"GSE37745"
"CSRNP2"	35	-2.2	0.0278	0.245	"GSE37745"
"AZI2"	91	-2.21	0.0272	0.242	"GSE37745"
"IGFBP3"	28	-2.22	0.0265	0.239	"GSE37745"
"CTCF"	42	-2.22	0.0262	0.239	"GSE37745"
"TEAD4"	83	-2.22	0.0262	0.239	"GSE37745"
"ORC2"	78	-2.23	0.0257	0.237	"GSE37745"
"SCG5"	56	-2.23	0.0257	0.237	"GSE37745"
"HOXD10"	38	-2.23	0.0255	0.237	"GSE37745"
"CHAF1B"	54	-2.24	0.0254	0.237	"GSE37745"
"BARD1"	40	-2.24	0.0253	0.237	"GSE37745"
"PTHLH"	84	-2.25	0.0245	0.232	"GSE37745"
"WT1"	70	-2.25	0.0244	0.232	"GSE37745"
"ZFP42"	43	-2.25	0.0243	0.232	"GSE37745"
"DDX10"	77	-2.27	0.023	0.222	"GSE37745"
"GABPA"	80	-2.28	0.0229	0.222	"GSE37745"
"FGFR1OP"	59	-2.28	0.0227	0.221	"GSE37745"
"ADA"	112	-2.29	0.0223	0.219	"GSE37745"
"NDRG1"	29	-2.29	0.022	0.217	"GSE37745"
"HIST1H3B"	58	-2.29	0.022	0.217	"GSE37745"
"SDHA"	45	-2.29	0.0219	0.217	"GSE37745"
"BRMS1L"	159	-2.3	0.0214	0.214	"GSE37745"
"SEL1L"	72	-2.3	0.0213	0.214	"GSE37745"
"ACAP2"	133	-2.3	0.0213	0.214	"GSE37745"
"FBXO11"	99	-2.31	0.0211	0.213	"GSE37745"
"FGF18"	98	-2.31	0.0211	0.213	"GSE37745"
"RBL1"	68	-2.31	0.021	0.213	"GSE37745"
"COPRS"	49	-2.32	0.0206	0.211	"GSE37745"
"ZSCAN9"	45	-2.33	0.02	0.208	"GSE37745"
"PLCXD2"	63	-2.33	0.0197	0.206	"GSE37745"
"SPHK1"	84	-2.33	0.0197	0.206	"GSE37745"
"NCAM1"	43	-2.33	0.0196	0.206	"GSE37745"
"RIPK2"	75	-2.34	0.0193	0.203	"GSE37745"
"HSPE1"	91	-2.34	0.0191	0.201	"GSE37745"
"CRY1"	79	-2.35	0.019	0.201	"GSE37745"
"TAF5"	107	-2.35	0.019	0.201	"GSE37745"
"MICB"	42	-2.35	0.0187	0.199	"GSE37745"
"ZFX"	62	-2.36	0.0182	0.195	"GSE37745"
"UTP11"	62	-2.37	0.0179	0.195	"GSE37745"
