"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"RAB32"	53	-2.11	0.035	0.201	"GSE37745"
"NOSTRIN"	47	-2.11	0.035	0.201	"GSE37745"
"BTK"	67	-2.11	0.0349	0.2	"GSE37745"
"SH3BGR"	50	-2.11	0.0348	0.2	"GSE37745"
"SPSB3"	62	-2.11	0.0346	0.2	"GSE37745"
"PTK7"	58	-2.12	0.0343	0.198	"GSE37745"
"CD69"	59	-2.12	0.0342	0.197	"GSE37745"
"ARHGAP27"	58	-2.12	0.0341	0.197	"GSE37745"
"RAB38"	80	-2.12	0.034	0.197	"GSE37745"
"TRIM13"	36	-2.12	0.0338	0.196	"GSE37745"
"RAB9A"	45	-2.12	0.0337	0.196	"GSE37745"
"NEO1"	53	-2.12	0.0337	0.196	"GSE37745"
"CUL3"	74	-2.13	0.0334	0.195	"GSE37745"
"RALGPS1"	59	-2.13	0.0334	0.195	"GSE37745"
"BHLHE41"	61	-2.13	0.0331	0.194	"GSE37745"
"ZCWPW2"	47	-2.13	0.0329	0.193	"GSE37745"
"P2RY14"	61	-2.14	0.0326	0.193	"GSE37745"
"SMOC2"	73	-2.14	0.0325	0.192	"GSE37745"
"TMEM9B"	95	-2.14	0.0324	0.192	"GSE37745"
"CAV2"	146	-2.15	0.0319	0.19	"GSE37745"
"ADORA3"	44	-2.15	0.0319	0.19	"GSE37745"
"ID4"	94	-2.15	0.0315	0.188	"GSE37745"
"CD33"	57	-2.15	0.0314	0.188	"GSE37745"
"NEK6"	46	-2.15	0.0314	0.188	"GSE37745"
"HDAC9"	55	-2.15	0.0313	0.188	"GSE37745"
"GPC3"	79	-2.16	0.031	0.187	"GSE37745"
"RAB27B"	114	-2.16	0.0309	0.186	"GSE37745"
"TNFRSF11A"	39	-2.16	0.0309	0.186	"GSE37745"
"PLCB4"	25	-2.16	0.0308	0.186	"GSE37745"
"ASB4"	30	-2.16	0.0308	0.186	"GSE37745"
"KDM3B"	70	-2.16	0.0307	0.186	"GSE37745"
"CASZ1"	104	-2.16	0.0307	0.186	"GSE37745"
"PDE1A"	97	-2.16	0.0307	0.186	"GSE37745"
"BMP4"	29	-2.16	0.0306	0.186	"GSE37745"
"RAB22A"	41	-2.17	0.0301	0.183	"GSE37745"
"AP3S1"	84	-2.17	0.03	0.183	"GSE37745"
"SIPA1L1"	27	-2.17	0.0298	0.182	"GSE37745"
"TAF7"	55	-2.17	0.0298	0.182	"GSE37745"
"RNF10"	44	-2.18	0.0296	0.182	"GSE37745"
"ZBTB14"	63	-2.18	0.0292	0.18	"GSE37745"
"ZNF691"	65	-2.19	0.0289	0.178	"GSE37745"
"ETS2"	45	-2.19	0.0288	0.178	"GSE37745"
"ZEB2"	89	-2.19	0.0288	0.178	"GSE37745"
"ZFPM2"	81	-2.19	0.0288	0.178	"GSE37745"
"WWOX"	66	-2.19	0.0285	0.177	"GSE37745"
"GRIP1"	33	-2.19	0.0284	0.177	"GSE37745"
"PTPRG"	53	-2.19	0.0284	0.177	"GSE37745"
"TBX4"	41	-2.19	0.0283	0.177	"GSE37745"
"ITGB2"	52	-2.2	0.028	0.175	"GSE37745"
"KLF9"	54	-2.2	0.0279	0.175	"GSE37745"
"PPP1R1B"	69	-2.2	0.0279	0.175	"GSE37745"
"RAMP3"	82	-2.2	0.0279	0.175	"GSE37745"
"ZNF354B"	51	-2.2	0.0279	0.175	"GSE37745"
"PDE6B"	50	-2.2	0.0278	0.175	"GSE37745"
"NKX2-1"	131	-2.2	0.0276	0.174	"GSE37745"
"BLNK"	47	-2.2	0.0275	0.174	"GSE37745"
"ICAM1"	104	-2.21	0.027	0.171	"GSE37745"
"CCRL2"	47	-2.22	0.0267	0.17	"GSE37745"
"SPN"	62	-2.22	0.0266	0.17	"GSE37745"
"SOX13"	43	-2.22	0.0266	0.17	"GSE37745"
"RASA1"	79	-2.22	0.0264	0.169	"GSE37745"
"ZNF763"	60	-2.22	0.0264	0.169	"GSE37745"
"PTPRB"	111	-2.22	0.0263	0.169	"GSE37745"
"TYROBP"	106	-2.22	0.0261	0.168	"GSE37745"
"MGLL"	87	-2.23	0.026	0.168	"GSE37745"
"PTPRO"	80	-2.23	0.026	0.168	"GSE37745"
"MAP3K13"	69	-2.23	0.0256	0.166	"GSE37745"
"CDC73"	78	-2.23	0.0254	0.166	"GSE37745"
"ITGA1"	72	-2.24	0.0254	0.166	"GSE37745"
"EDN1"	85	-2.24	0.0253	0.165	"GSE37745"
"MTF1"	59	-2.24	0.0251	0.164	"GSE37745"
"GUCY2D"	50	-2.24	0.0251	0.164	"GSE37745"
"ZFP90"	36	-2.24	0.0251	0.164	"GSE37745"
"NDFIP1"	60	-2.24	0.025	0.164	"GSE37745"
"ZNF709"	47	-2.25	0.0246	0.162	"GSE37745"
"RAB11A"	76	-2.25	0.0245	0.162	"GSE37745"
"FZD5"	54	-2.25	0.0245	0.162	"GSE37745"
"RORC"	61	-2.25	0.0244	0.162	"GSE37745"
"NLRC4"	36	-2.25	0.0241	0.16	"GSE37745"
"PLA2G4C"	44	-2.26	0.0241	0.16	"GSE37745"
"MARCO"	57	-2.26	0.0241	0.16	"GSE37745"
"RASEF"	62	-2.26	0.024	0.16	"GSE37745"
"DACH1"	80	-2.26	0.024	0.16	"GSE37745"
"HDAC11"	91	-2.26	0.0238	0.159	"GSE37745"
"RBSN"	74	-2.27	0.0234	0.157	"GSE37745"
"ERBIN"	88	-2.27	0.0232	0.156	"GSE37745"
"TXNDC17"	69	-2.27	0.0231	0.156	"GSE37745"
"JDP2"	73	-2.28	0.0229	0.155	"GSE37745"
"MSH3"	56	-2.28	0.0229	0.155	"GSE37745"
"RORB"	27	-2.28	0.0227	0.154	"GSE37745"
"PTGER4"	84	-2.28	0.0226	0.154	"GSE37745"
"PEX11B"	72	-2.28	0.0224	0.153	"GSE37745"
"LDLRAP1"	101	-2.28	0.0223	0.153	"GSE37745"
"COL4A3BP"	128	-2.29	0.0221	0.152	"GSE37745"
"TSPAN12"	45	-2.29	0.0221	0.152	"GSE37745"
"TIAM1"	45	-2.29	0.0221	0.152	"GSE37745"
"AGTR2"	79	-2.29	0.0221	0.152	"GSE37745"
"TFEB"	67	-2.29	0.0221	0.152	"GSE37745"
"IQGAP2"	70	-2.29	0.0221	0.152	"GSE37745"
"CAP2"	59	-2.29	0.0219	0.152	"GSE37745"
"MAF"	96	-2.3	0.0217	0.151	"GSE37745"
"MS4A7"	84	-2.3	0.0216	0.15	"GSE37745"
"NLRP3"	69	-2.3	0.0216	0.15	"GSE37745"
"RCOR1"	66	-2.3	0.0215	0.15	"GSE37745"
"DLC1"	79	-2.3	0.0214	0.15	"GSE37745"
"RASSF7"	53	-2.3	0.0212	0.149	"GSE37745"
"ZNF630"	48	-2.3	0.0212	0.149	"GSE37745"
"SERP2"	46	-2.31	0.0211	0.148	"GSE37745"
"FLI1"	60	-2.31	0.0206	0.146	"GSE37745"
"ZBTB3"	36	-2.32	0.0206	0.145	"GSE37745"
"NTRK3"	54	-2.32	0.0205	0.145	"GSE37745"
"AR"	63	-2.32	0.0205	0.145	"GSE37745"
"FABP4"	72	-2.32	0.0204	0.145	"GSE37745"
"NEDD9"	76	-2.32	0.0202	0.144	"GSE37745"
"F2RL2"	54	-2.32	0.0201	0.144	"GSE37745"
"NOD1"	70	-2.33	0.02	0.143	"GSE37745"
"MDM2"	42	-2.33	0.02	0.143	"GSE37745"
"ZKSCAN7"	62	-2.33	0.02	0.143	"GSE37745"
"PTPRD"	77	-2.33	0.0199	0.143	"GSE37745"
"NUP214"	26	-2.33	0.0199	0.143	"GSE37745"
"CARF"	80	-2.33	0.0196	0.143	"GSE37745"
"LBH"	70	-2.33	0.0196	0.143	"GSE37745"
"ZNF106"	36	-2.34	0.0194	0.142	"GSE37745"
"WNT5A"	49	-2.34	0.0193	0.141	"GSE37745"
"P2RX7"	68	-2.34	0.0191	0.141	"GSE37745"
"RAPGEF3"	49	-2.35	0.019	0.14	"GSE37745"
"ARL2BP"	54	-2.35	0.0189	0.139	"GSE37745"
"MNDA"	87	-2.35	0.0188	0.139	"GSE37745"
"ZNF362"	88	-2.35	0.0188	0.139	"GSE37745"
"MYOCD"	52	-2.35	0.0186	0.138	"GSE37745"
"MITF"	105	-2.35	0.0186	0.138	"GSE37745"
"RGS5"	93	-2.35	0.0185	0.138	"GSE37745"
"PTPRE"	69	-2.36	0.0184	0.137	"GSE37745"
"EDNRB"	103	-2.36	0.0183	0.137	"GSE37745"
"BMP3"	48	-2.36	0.0183	0.137	"GSE37745"
"TBC1D15"	62	-2.36	0.0182	0.137	"GSE37745"
"MAP3K14"	46	-2.36	0.0182	0.137	"GSE37745"
"IRX2"	56	-2.36	0.0182	0.137	"GSE37745"
"ZCCHC10"	96	-2.36	0.0181	0.137	"GSE37745"
"CLIC3"	135	-2.36	0.0181	0.137	"GSE37745"
"PEG3"	98	-2.37	0.018	0.136	"GSE37745"
"DDAH1"	89	-2.37	0.0176	0.134	"GSE37745"
"PRKCE"	72	-2.37	0.0176	0.134	"GSE37745"
"ZSCAN31"	49	-2.37	0.0176	0.134	"GSE37745"
"PCM1"	104	-2.38	0.0173	0.132	"GSE37745"
"CLU"	60	-2.38	0.0172	0.132	"GSE37745"
"AXIN2"	67	-2.39	0.0168	0.129	"GSE37745"
"DTNA"	48	-2.39	0.0168	0.129	"GSE37745"
"NCOA4"	58	-2.39	0.0168	0.129	"GSE37745"
"GHR"	98	-2.39	0.0167	0.129	"GSE37745"
"ELF2"	81	-2.4	0.0166	0.129	"GSE37745"
"GLIS2"	45	-2.4	0.0162	0.127	"GSE37745"
"DTX4"	55	-2.41	0.0161	0.127	"GSE37745"
"MAMLD1"	41	-2.41	0.0159	0.126	"GSE37745"
"RPS6KA1"	67	-2.41	0.0158	0.125	"GSE37745"
"GPX1"	76	-2.42	0.0156	0.124	"GSE37745"
"KMT5B"	64	-2.42	0.0155	0.123	"GSE37745"
"SMAD7"	89	-2.42	0.0154	0.123	"GSE37745"
"APH1B"	71	-2.43	0.0153	0.122	"GSE37745"
"PPT1"	38	-2.43	0.0152	0.122	"GSE37745"
"IL22RA2"	40	-2.43	0.0152	0.122	"GSE37745"
"ZNF311"	29	-2.43	0.0151	0.121	"GSE37745"
"MEAF6"	75	-2.43	0.0151	0.121	"GSE37745"
"SH2B1"	96	-2.43	0.015	0.121	"GSE37745"
"NTRK2"	60	-2.43	0.0149	0.12	"GSE37745"
"DOK4"	61	-2.44	0.0147	0.119	"GSE37745"
"RGS3"	131	-2.44	0.0147	0.119	"GSE37745"
"RAB15"	38	-2.44	0.0145	0.118	"GSE37745"
"ZNF189"	51	-2.45	0.0144	0.118	"GSE37745"
"SCAI"	50	-2.45	0.0144	0.118	"GSE37745"
"L3MBTL4"	38	-2.45	0.0143	0.118	"GSE37745"
"LAT2"	68	-2.45	0.0143	0.118	"GSE37745"
"FLRT3"	54	-2.46	0.014	0.115	"GSE37745"
"TIGD2"	67	-2.46	0.0139	0.115	"GSE37745"
"RGMB"	40	-2.46	0.0137	0.114	"GSE37745"
"GNG2"	68	-2.47	0.0137	0.114	"GSE37745"
"ZNF546"	30	-2.47	0.0137	0.114	"GSE37745"
"APC"	105	-2.47	0.0137	0.114	"GSE37745"
"KMT2E"	95	-2.47	0.0137	0.114	"GSE37745"
"MAP3K6"	95	-2.47	0.0136	0.113	"GSE37745"
"MAGI3"	97	-2.47	0.0134	0.113	"GSE37745"
"TGFBR3"	144	-2.48	0.0133	0.112	"GSE37745"
"HLA-DOA"	68	-2.48	0.0132	0.112	"GSE37745"
"MCC"	103	-2.48	0.0132	0.111	"GSE37745"
"NFKB1"	48	-2.48	0.0132	0.111	"GSE37745"
"LGR6"	54	-2.48	0.0132	0.111	"GSE37745"
"LILRA2"	34	-2.48	0.0131	0.111	"GSE37745"
"GPR160"	82	-2.48	0.0131	0.111	"GSE37745"
"FOXA2"	127	-2.48	0.013	0.111	"GSE37745"
"ITGAM"	71	-2.48	0.013	0.111	"GSE37745"
"SEC31A"	32	-2.49	0.0129	0.111	"GSE37745"
"MAML3"	76	-2.49	0.0129	0.111	"GSE37745"
"ZFYVE26"	57	-2.49	0.0128	0.11	"GSE37745"
"GEM"	59	-2.5	0.0124	0.108	"GSE37745"
"CCR2"	40	-2.5	0.0123	0.107	"GSE37745"
"DUOX1"	52	-2.51	0.0122	0.106	"GSE37745"
"ZNF529"	51	-2.51	0.0121	0.106	"GSE37745"
"OLIG1"	28	-2.52	0.0117	0.103	"GSE37745"
"RGS7BP"	34	-2.52	0.0117	0.103	"GSE37745"
"CYTH3"	84	-2.53	0.0113	0.101	"GSE37745"
"MAP3K5"	86	-2.53	0.0113	0.101	"GSE37745"
"FUT8"	85	-2.53	0.0113	0.101	"GSE37745"
"DAPP1"	120	-2.53	0.0113	0.101	"GSE37745"
"SCMH1"	61	-2.53	0.0113	0.101	"GSE37745"
"STAC"	80	-2.54	0.0112	0.1	"GSE37745"
"DBP"	36	-2.54	0.0112	0.1	"GSE37745"
"ENPP2"	37	-2.54	0.0111	0.1	"GSE37745"
"PTGER2"	64	-2.54	0.0111	0.1	"GSE37745"
"CDKN2AIP"	51	-2.54	0.011	0.1	"GSE37745"
"FGF1"	63	-2.54	0.011	0.0999	"GSE37745"
"HMGN5"	61	-2.55	0.0109	0.0994	"GSE37745"
"ANXA3"	48	-2.55	0.0109	0.0994	"GSE37745"
"PPP2R5E"	62	-2.55	0.0109	0.0993	"GSE37745"
"ACKR1"	105	-2.55	0.0108	0.0993	"GSE37745"
"MBIP"	106	-2.56	0.0104	0.0954	"GSE37745"
"ANXA5"	96	-2.57	0.0103	0.0949	"GSE37745"
"ZMYND12"	73	-2.57	0.0102	0.0944	"GSE37745"
"EPHA4"	61	-2.58	0.00996	0.0923	"GSE37745"
"RPS27L"	46	-2.58	0.00993	0.0923	"GSE37745"
"TCEAL3"	50	-2.58	0.00987	0.0921	"GSE37745"
"IKZF2"	89	-2.58	0.00986	0.0921	"GSE37745"
"ITSN1"	53	-2.58	0.00986	0.0921	"GSE37745"
"SPARCL1"	154	-2.58	0.00985	0.0921	"GSE37745"
"GATAD1"	69	-2.58	0.00984	0.0921	"GSE37745"
"GATA5"	50	-2.58	0.00984	0.0921	"GSE37745"
"RHOU"	62	-2.58	0.00981	0.0921	"GSE37745"
"INSIG2"	56	-2.58	0.00977	0.0921	"GSE37745"
"STMN3"	81	-2.59	0.00972	0.0921	"GSE37745"
"RPS6KA2"	118	-2.59	0.00965	0.0921	"GSE37745"
"THRB"	68	-2.59	0.00964	0.0921	"GSE37745"
"ARHGAP20"	127	-2.59	0.00963	0.0921	"GSE37745"
"PMEPA1"	63	-2.59	0.00963	0.0921	"GSE37745"
"THRA"	63	-2.59	0.00955	0.0921	"GSE37745"
"ARHGAP29"	42	-2.59	0.00955	0.0921	"GSE37745"
"SMARCA5"	52	-2.59	0.0095	0.0921	"GSE37745"
"TP53BP1"	57	-2.59	0.00949	0.0921	"GSE37745"
"PPM1L"	50	-2.59	0.00947	0.0921	"GSE37745"
"PTPRJ"	111	-2.6	0.00938	0.0921	"GSE37745"
"AFDN"	47	-2.6	0.00938	0.0921	"GSE37745"
"DAPK1"	51	-2.6	0.0093	0.0921	"GSE37745"
"NRGN"	50	-2.6	0.00924	0.0921	"GSE37745"
"PPP2CA"	83	-2.6	0.00921	0.0921	"GSE37745"
"LPAR6"	85	-2.6	0.00921	0.0921	"GSE37745"
"TEK"	74	-2.6	0.0092	0.0921	"GSE37745"
"RAP2C"	80	-2.61	0.00913	0.0921	"GSE37745"
"USP8"	56	-2.61	0.00908	0.0921	"GSE37745"
"ZNF214"	58	-2.61	0.00907	0.0921	"GSE37745"
"ZNF25"	144	-2.61	0.00905	0.0921	"GSE37745"
"SMAD5"	72	-2.61	0.00897	0.0921	"GSE37745"
"RASSF8"	94	-2.61	0.00894	0.0921	"GSE37745"
"ARHGEF3"	53	-2.61	0.00894	0.0921	"GSE37745"
"FOXF2"	97	-2.62	0.00892	0.0921	"GSE37745"
"TXNIP"	91	-2.62	0.00887	0.0921	"GSE37745"
"NFIX"	130	-2.62	0.00887	0.0921	"GSE37745"
"TRHDE"	34	-2.62	0.00886	0.0921	"GSE37745"
"HSPA5"	49	-2.62	0.00873	0.0918	"GSE37745"
"MGST2"	109	-2.62	0.00872	0.0918	"GSE37745"
"AGER"	100	-2.62	0.00868	0.0918	"GSE37745"
"RAD50"	87	-2.63	0.00866	0.0918	"GSE37745"
"GARNL3"	27	-2.63	0.00862	0.0916	"GSE37745"
"TMED4"	44	-2.63	0.00859	0.0915	"GSE37745"
"EPHA3"	45	-2.63	0.00854	0.0913	"GSE37745"
"BAZ2B"	66	-2.63	0.00854	0.0913	"GSE37745"
"PCBD2"	113	-2.63	0.0085	0.0913	"GSE37745"
"ZNF462"	46	-2.63	0.00846	0.0913	"GSE37745"
"MED8"	46	-2.64	0.0084	0.0912	"GSE37745"
"COLEC12"	112	-2.64	0.00832	0.0912	"GSE37745"
"PIAS1"	54	-2.64	0.00829	0.0911	"GSE37745"
"ZDHHC7"	82	-2.64	0.00827	0.091	"GSE37745"
"ZBTB20"	68	-2.64	0.00826	0.091	"GSE37745"
"SORT1"	64	-2.64	0.00823	0.091	"GSE37745"
"STARD13"	115	-2.64	0.00818	0.091	"GSE37745"
"CAV1"	111	-2.65	0.00817	0.091	"GSE37745"
"SATB1"	61	-2.65	0.00817	0.091	"GSE37745"
"PLCXD3"	32	-2.65	0.00812	0.091	"GSE37745"
"CEACAM6"	59	-2.65	0.00809	0.091	"GSE37745"
"GPR34"	80	-2.65	0.00802	0.091	"GSE37745"
"TSC22D3"	47	-2.65	0.00801	0.091	"GSE37745"
"LIFR"	34	-2.65	0.00801	0.091	"GSE37745"
"RCAN2"	58	-2.65	0.00797	0.091	"GSE37745"
"TNFRSF14"	111	-2.66	0.00782	0.0902	"GSE37745"
"SIGLEC8"	28	-2.66	0.00776	0.09	"GSE37745"
"SPRED2"	73	-2.66	0.00776	0.09	"GSE37745"
"ARHGAP6"	97	-2.66	0.00774	0.09	"GSE37745"
"SSTR1"	44	-2.66	0.0077	0.09	"GSE37745"
"SLC12A2"	56	-2.67	0.00768	0.09	"GSE37745"
"ESRRG"	71	-2.67	0.00757	0.0897	"GSE37745"
"SPRY2"	117	-2.67	0.00757	0.0897	"GSE37745"
"RAPH1"	95	-2.67	0.00751	0.0897	"GSE37745"
"CAMTA1"	92	-2.67	0.0075	0.0897	"GSE37745"
"GABPB2"	42	-2.68	0.00741	0.0891	"GSE37745"
"DNASE1L3"	35	-2.68	0.00736	0.0889	"GSE37745"
"FCGRT"	62	-2.68	0.00733	0.0888	"GSE37745"
"ARHGEF6"	63	-2.68	0.00733	0.0888	"GSE37745"
"SCARF1"	139	-2.68	0.00732	0.0888	"GSE37745"
"TBX5"	108	-2.68	0.0073	0.0888	"GSE37745"
"PKD2"	78	-2.68	0.0073	0.0888	"GSE37745"
"ARHGAP31"	88	-2.68	0.00726	0.0888	"GSE37745"
"LMO3"	108	-2.68	0.00726	0.0888	"GSE37745"
"SMAD6"	70	-2.69	0.00723	0.0888	"GSE37745"
"PRDM5"	77	-2.69	0.00716	0.0888	"GSE37745"
"PER2"	77	-2.69	0.0071	0.0888	"GSE37745"
"SMPD1"	90	-2.69	0.0071	0.0888	"GSE37745"
"TRIM5"	69	-2.69	0.00709	0.0888	"GSE37745"
"ANK3"	134	-2.69	0.00707	0.0888	"GSE37745"
"PTCH1"	60	-2.69	0.00706	0.0888	"GSE37745"
"DUSP6"	99	-2.7	0.007	0.0888	"GSE37745"
"PPP2CB"	62	-2.7	0.007	0.0888	"GSE37745"
"TCEAL2"	64	-2.7	0.007	0.0888	"GSE37745"
"RTN1"	44	-2.7	0.00696	0.0888	"GSE37745"
"CDS1"	92	-2.7	0.00695	0.0888	"GSE37745"
"POU2F3"	54	-2.7	0.00693	0.0888	"GSE37745"
"PDE5A"	72	-2.7	0.00692	0.0888	"GSE37745"
"ZBTB7C"	61	-2.7	0.00688	0.0888	"GSE37745"
"DHCR24"	42	-2.71	0.00676	0.0885	"GSE37745"
"ITGA10"	76	-2.71	0.00673	0.0885	"GSE37745"
"CD44"	60	-2.71	0.00666	0.0878	"GSE37745"
"ADRB1"	61	-2.72	0.00661	0.0874	"GSE37745"
"APLP2"	67	-2.72	0.00657	0.087	"GSE37745"
"ITGBL1"	76	-2.72	0.00654	0.0869	"GSE37745"
"XPC"	54	-2.72	0.00653	0.0869	"GSE37745"
"TNFSF13"	92	-2.72	0.00647	0.0867	"GSE37745"
"WLS"	87	-2.72	0.00643	0.0867	"GSE37745"
"FBXW4"	37	-2.73	0.00641	0.0865	"GSE37745"
"CREG1"	57	-2.73	0.0064	0.0865	"GSE37745"
"ELMO1"	39	-2.73	0.00639	0.0865	"GSE37745"
"ROS1"	77	-2.73	0.00634	0.0865	"GSE37745"
"DAPK2"	65	-2.73	0.00632	0.0865	"GSE37745"
"HOPX"	91	-2.73	0.00627	0.0861	"GSE37745"
"CIITA"	57	-2.74	0.00618	0.0856	"GSE37745"
"ROR1"	46	-2.74	0.00618	0.0856	"GSE37745"
"IRF2"	91	-2.74	0.00614	0.0855	"GSE37745"
"AGTR1"	88	-2.74	0.00608	0.0854	"GSE37745"
"FZD1"	94	-2.74	0.00608	0.0854	"GSE37745"
"ZNF117"	83	-2.74	0.00606	0.0854	"GSE37745"
"GPBP1"	59	-2.74	0.00606	0.0854	"GSE37745"
"LGR5"	27	-2.75	0.00602	0.0854	"GSE37745"
"ARID4A"	145	-2.75	0.00592	0.0846	"GSE37745"
"ZNF330"	46	-2.75	0.00587	0.0842	"GSE37745"
"HCFC2"	92	-2.75	0.00587	0.0842	"GSE37745"
"TCEA3"	121	-2.76	0.00586	0.0842	"GSE37745"
"ZMYM6"	98	-2.76	0.00583	0.0842	"GSE37745"
"CX3CL1"	93	-2.76	0.00581	0.0842	"GSE37745"
"INPP4A"	41	-2.76	0.0058	0.0842	"GSE37745"
"RCHY1"	85	-2.76	0.00578	0.0842	"GSE37745"
"NFATC1"	48	-2.76	0.00578	0.0842	"GSE37745"
"CHN2"	72	-2.76	0.00571	0.0841	"GSE37745"
"RAPGEF5"	59	-2.76	0.0057	0.0841	"GSE37745"
"ZSCAN32"	44	-2.77	0.00561	0.0831	"GSE37745"
"AKAP7"	82	-2.77	0.00556	0.0829	"GSE37745"
"RRAD"	49	-2.77	0.00555	0.0829	"GSE37745"
"IQSEC1"	54	-2.77	0.00552	0.0828	"GSE37745"
"MBD2"	43	-2.77	0.00552	0.0828	"GSE37745"
"ITGA8"	145	-2.78	0.00551	0.0828	"GSE37745"
"SNCA"	68	-2.78	0.00551	0.0828	"GSE37745"
"DCAF6"	40	-2.78	0.00548	0.0828	"GSE37745"
"ZNF704"	66	-2.78	0.00537	0.0819	"GSE37745"
"TBC1D2B"	103	-2.78	0.00536	0.0819	"GSE37745"
"RAP1GAP"	54	-2.79	0.00533	0.0818	"GSE37745"
"TCF21"	185	-2.79	0.00532	0.0818	"GSE37745"
"CD81"	87	-2.79	0.0053	0.0818	"GSE37745"
"SRGAP3"	31	-2.79	0.00524	0.0817	"GSE37745"
"ZNF436"	80	-2.79	0.00522	0.0817	"GSE37745"
"TBC1D24"	60	-2.79	0.0052	0.0817	"GSE37745"
"SHC3"	63	-2.8	0.00519	0.0817	"GSE37745"
"SALL2"	51	-2.8	0.00518	0.0817	"GSE37745"
"RASSF2"	77	-2.8	0.00518	0.0817	"GSE37745"
"SH3RF1"	82	-2.8	0.00512	0.0817	"GSE37745"
"SAP30L"	84	-2.8	0.00512	0.0817	"GSE37745"
"ABCG1"	48	-2.8	0.0051	0.0817	"GSE37745"
"ETV1"	104	-2.8	0.00509	0.0817	"GSE37745"
"CD83"	63	-2.8	0.00505	0.0817	"GSE37745"
"HOXD1"	117	-2.81	0.00501	0.0817	"GSE37745"
"GAB1"	75	-2.81	0.00499	0.0817	"GSE37745"
"ZBTB4"	82	-2.81	0.00499	0.0817	"GSE37745"
"VPS36"	70	-2.81	0.00498	0.0817	"GSE37745"
"CAT"	79	-2.81	0.00495	0.0817	"GSE37745"
"SORBS1"	52	-2.81	0.00493	0.0817	"GSE37745"
"RPS6KA3"	64	-2.81	0.00493	0.0817	"GSE37745"
"MUC1"	89	-2.82	0.00484	0.0817	"GSE37745"
"SPRY1"	67	-2.82	0.00483	0.0817	"GSE37745"
"SUB1"	57	-2.82	0.00478	0.0817	"GSE37745"
"ACAD8"	62	-2.82	0.00478	0.0817	"GSE37745"
"CNKSR2"	61	-2.82	0.00477	0.0817	"GSE37745"
"ZNF658"	58	-2.83	0.00468	0.0817	"GSE37745"
"SIRT3"	45	-2.83	0.00465	0.0817	"GSE37745"
"TERF2IP"	47	-2.83	0.0046	0.0817	"GSE37745"
"SAP18"	90	-2.83	0.0046	0.0817	"GSE37745"
"ARHGEF12"	78	-2.84	0.00458	0.0817	"GSE37745"
"TBCK"	59	-2.84	0.00456	0.0817	"GSE37745"
"CISH"	94	-2.84	0.00454	0.0817	"GSE37745"
"CRY2"	66	-2.84	0.00453	0.0817	"GSE37745"
"TADA2B"	52	-2.84	0.00453	0.0817	"GSE37745"
"NDRG2"	81	-2.85	0.00444	0.0817	"GSE37745"
"HPGD"	95	-2.85	0.0044	0.0817	"GSE37745"
"ADH1A"	49	-2.85	0.00438	0.0817	"GSE37745"
"ACVR2A"	106	-2.85	0.00435	0.0817	"GSE37745"
"LRRN3"	79	-2.85	0.00432	0.0817	"GSE37745"
"HHIP"	64	-2.85	0.00432	0.0817	"GSE37745"
"ZDHHC2"	57	-2.85	0.00431	0.0817	"GSE37745"
"MS4A2"	105	-2.86	0.00428	0.0817	"GSE37745"
"TBC1D8B"	97	-2.86	0.00426	0.0817	"GSE37745"
"LMO2"	79	-2.86	0.00424	0.0817	"GSE37745"
"IL17RA"	44	-2.86	0.00423	0.0817	"GSE37745"
"RGN"	40	-2.86	0.00422	0.0817	"GSE37745"
"ARHGAP44"	41	-2.86	0.00422	0.0817	"GSE37745"
"NPR3"	32	-2.87	0.00415	0.0817	"GSE37745"
"XPA"	63	-2.87	0.00414	0.0817	"GSE37745"
"ZNF750"	76	-2.87	0.00408	0.0817	"GSE37745"
"CTNNBIP1"	106	-2.87	0.00408	0.0817	"GSE37745"
"ADRA2A"	73	-2.88	0.00403	0.0817	"GSE37745"
"SETD7"	60	-2.88	0.00403	0.0817	"GSE37745"
"TNIK"	84	-2.88	0.00397	0.0817	"GSE37745"
"HTR2B"	69	-2.88	0.00394	0.0817	"GSE37745"
"P2RY12"	66	-2.88	0.00394	0.0817	"GSE37745"
"MYH11"	111	-2.88	0.00393	0.0817	"GSE37745"
"LY96"	41	-2.89	0.00389	0.0817	"GSE37745"
"TNFRSF10C"	50	-2.89	0.00388	0.0817	"GSE37745"
"MESP1"	41	-2.89	0.00387	0.0817	"GSE37745"
"PRMT2"	156	-2.89	0.00387	0.0817	"GSE37745"
"GUCY1A1"	72	-2.89	0.00383	0.0817	"GSE37745"
"TLR5"	101	-2.89	0.0038	0.0817	"GSE37745"
"PRDM6"	92	-2.91	0.00365	0.0817	"GSE37745"
"JUN"	30	-2.91	0.0036	0.0817	"GSE37745"
"TLR7"	61	-2.91	0.00359	0.0817	"GSE37745"
"ADGRG2"	60	-2.92	0.00353	0.0809	"GSE37745"
"PRKD1"	61	-2.92	0.00352	0.0809	"GSE37745"
"TNFSF10"	109	-2.92	0.00351	0.0809	"GSE37745"
"CCR6"	65	-2.93	0.00343	0.0798	"GSE37745"
"INPP5B"	58	-2.93	0.00343	0.0798	"GSE37745"
"GPR82"	69	-2.93	0.00336	0.0797	"GSE37745"
"ARHGAP24"	48	-2.93	0.00334	0.0797	"GSE37745"
