"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"PRKG1"	130	2.84	0.00449	0.152	"GSE37745"
"RAB33A"	27	2.84	0.00451	0.152	"GSE37745"
"WT1"	70	2.84	0.00451	0.152	"GSE37745"
"FZD4"	45	2.84	0.00457	0.153	"GSE37745"
"FCGR2B"	30	2.83	0.00464	0.155	"GSE37745"
"LILRB5"	31	2.83	0.0047	0.156	"GSE37745"
"IL1RAP"	51	2.82	0.00479	0.157	"GSE37745"
"IL18R1"	37	2.81	0.00502	0.162	"GSE37745"
"TCEAL7"	128	2.8	0.00504	0.162	"GSE37745"
"IL1B"	37	2.8	0.00509	0.162	"GSE37745"
"CAVIN1"	76	2.8	0.0051	0.162	"GSE37745"
"DDIT4"	37	2.8	0.00516	0.162	"GSE37745"
"DCBLD2"	76	2.79	0.0052	0.162	"GSE37745"
"NFKBIA"	47	2.79	0.00524	0.162	"GSE37745"
"TGM2"	37	2.79	0.0053	0.162	"GSE37745"
"TNFAIP3"	61	2.79	0.00532	0.162	"GSE37745"
"EBI3"	35	2.79	0.00534	0.162	"GSE37745"
"PRRX2"	52	2.79	0.00535	0.162	"GSE37745"
"UNC5B"	45	2.78	0.00543	0.163	"GSE37745"
"OSMR"	80	2.78	0.00549	0.164	"GSE37745"
"RGS1"	35	2.77	0.00557	0.166	"GSE37745"
"SH2D3C"	97	2.77	0.00568	0.167	"GSE37745"
"KLF2"	72	2.77	0.00568	0.167	"GSE37745"
"FZD7"	42	2.76	0.00577	0.168	"GSE37745"
"TRPS1"	30	2.75	0.00597	0.173	"GSE37745"
"MXD1"	57	2.74	0.00608	0.174	"GSE37745"
"GADD45B"	69	2.74	0.00608	0.174	"GSE37745"
"MAFB"	65	2.74	0.0061	0.174	"GSE37745"
"MEOX2"	107	2.74	0.00614	0.174	"GSE37745"
"RUNX2"	31	2.73	0.00627	0.177	"GSE37745"
"REN"	32	2.73	0.00631	0.177	"GSE37745"
"OSM"	29	2.73	0.00634	0.177	"GSE37745"
"TNFSF4"	41	2.72	0.00662	0.178	"GSE37745"
"CDC42EP5"	55	2.72	0.00663	0.178	"GSE37745"
"FOSL2"	49	2.71	0.00665	0.178	"GSE37745"
"HRH1"	41	2.71	0.00667	0.178	"GSE37745"
"CCL18"	51	2.71	0.0067	0.178	"GSE37745"
"MMP14"	70	2.71	0.00672	0.178	"GSE37745"
"GHR"	98	2.71	0.00673	0.178	"GSE37745"
"HBEGF"	55	2.71	0.00673	0.178	"GSE37745"
"FCGR2C"	51	2.69	0.00707	0.185	"GSE37745"
"HMOX1"	48	2.69	0.00713	0.186	"GSE37745"
"PTGER2"	64	2.69	0.00719	0.186	"GSE37745"
"LDB2"	112	2.68	0.0074	0.187	"GSE37745"
"CNIH3"	46	2.68	0.00741	0.187	"GSE37745"
"NFKBIZ"	33	2.68	0.00744	0.187	"GSE37745"
"TENM4"	41	2.68	0.00744	0.187	"GSE37745"
"CCL26"	49	2.68	0.00744	0.187	"GSE37745"
"CSF1"	40	2.67	0.0075	0.188	"GSE37745"
"PKD2"	78	2.67	0.00762	0.189	"GSE37745"
"CHN1"	27	2.67	0.00766	0.189	"GSE37745"
"LY96"	41	2.63	0.00845	0.204	"GSE37745"
"ZNF208"	25	2.63	0.00852	0.204	"GSE37745"
"PIM1"	42	2.63	0.00865	0.204	"GSE37745"
"NRK"	25	2.62	0.00885	0.204	"GSE37745"
"LILRA2"	34	2.62	0.00887	0.204	"GSE37745"
"PEG3"	98	2.62	0.00891	0.204	"GSE37745"
"CCND2"	57	2.61	0.00892	0.204	"GSE37745"
"NTF3"	40	2.61	0.00895	0.204	"GSE37745"
"IRS1"	36	2.61	0.00905	0.204	"GSE37745"
"ZNF532"	55	2.61	0.00908	0.204	"GSE37745"
"LPAR6"	85	2.61	0.00911	0.204	"GSE37745"
"HOXB2"	94	2.6	0.00927	0.204	"GSE37745"
"IGFBP3"	28	2.6	0.00937	0.204	"GSE37745"
"CLEC1A"	39	2.6	0.00938	0.204	"GSE37745"
"IRAK2"	35	2.6	0.00944	0.204	"GSE37745"
"FSTL3"	68	2.59	0.0095	0.204	"GSE37745"
"STARD8"	38	2.59	0.00952	0.204	"GSE37745"
"EBF2"	30	2.59	0.00952	0.204	"GSE37745"
"FGF1"	63	2.59	0.00953	0.204	"GSE37745"
"SP6"	51	2.59	0.00962	0.204	"GSE37745"
"SOD2"	47	2.59	0.00972	0.204	"GSE37745"
"RUNX1T1"	35	2.59	0.00973	0.204	"GSE37745"
"RGS3"	131	2.58	0.00975	0.204	"GSE37745"
"SPTBN1"	53	2.58	0.0098	0.204	"GSE37745"
"YWHAG"	69	2.58	0.00982	0.204	"GSE37745"
"MSX1"	40	2.58	0.00984	0.204	"GSE37745"
"PDE2A"	30	2.58	0.00996	0.206	"GSE37745"
"CCL2"	34	2.57	0.0101	0.206	"GSE37745"
"ANGPTL4"	31	2.57	0.0101	0.206	"GSE37745"
"ZNF85"	28	2.56	0.0104	0.21	"GSE37745"
"FGFBP1"	64	2.56	0.0104	0.21	"GSE37745"
"FGF7"	58	2.56	0.0104	0.21	"GSE37745"
"TAGAP"	36	2.56	0.0105	0.211	"GSE37745"
"JAZF1"	46	2.55	0.0108	0.215	"GSE37745"
"HOMER3"	90	2.55	0.0108	0.215	"GSE37745"
"TPM4"	56	2.55	0.0108	0.215	"GSE37745"
"LATS2"	45	2.55	0.0109	0.215	"GSE37745"
"STARD13"	115	2.54	0.011	0.216	"GSE37745"
"SOX17"	55	2.54	0.0111	0.218	"GSE37745"
"LAT2"	68	2.53	0.0113	0.22	"GSE37745"
"ZNF217"	73	2.53	0.0113	0.22	"GSE37745"
"PTPN14"	31	2.53	0.0115	0.222	"GSE37745"
"ZEB2"	89	2.53	0.0115	0.222	"GSE37745"
"HGF"	80	2.53	0.0116	0.222	"GSE37745"
"CLEC7A"	50	2.52	0.0116	0.222	"GSE37745"
"CXCL3"	38	2.52	0.0118	0.222	"GSE37745"
"ITGAM"	71	2.52	0.0118	0.222	"GSE37745"
"ZC3H12D"	33	2.51	0.0119	0.222	"GSE37745"
"LILRA3"	31	2.51	0.0119	0.222	"GSE37745"
"GATA2"	52	2.51	0.012	0.222	"GSE37745"
"ENPP2"	37	2.51	0.012	0.222	"GSE37745"
"CCL13"	33	2.51	0.0122	0.224	"GSE37745"
"SYDE1"	72	2.5	0.0124	0.227	"GSE37745"
"MSX2"	35	2.5	0.0124	0.227	"GSE37745"
"CD14"	44	2.5	0.0125	0.227	"GSE37745"
"SOCS2"	54	2.49	0.0127	0.23	"GSE37745"
"CCRL2"	47	2.49	0.0129	0.231	"GSE37745"
"AFAP1L2"	35	2.48	0.0131	0.234	"GSE37745"
"FAS"	98	2.48	0.0132	0.235	"GSE37745"
"ZNF382"	38	2.48	0.0133	0.236	"GSE37745"
"VAV3"	40	2.47	0.0135	0.239	"GSE37745"
"FGD5"	54	2.47	0.0136	0.24	"GSE37745"
"RXFP1"	29	2.46	0.0137	0.241	"GSE37745"
"DOK3"	50	2.46	0.0139	0.243	"GSE37745"
"IL7R"	34	2.46	0.014	0.243	"GSE37745"
"ARID5A"	56	2.45	0.0142	0.244	"GSE37745"
"PLXNA4"	25	2.44	0.0146	0.252	"GSE37745"
"PDE1A"	97	2.44	0.0147	0.252	"GSE37745"
"ERRFI1"	83	2.43	0.0149	0.254	"GSE37745"
"PMEPA1"	63	2.43	0.0152	0.258	"GSE37745"
"STK17A"	91	2.42	0.0156	0.26	"GSE37745"
"CYTH4"	71	2.42	0.0156	0.26	"GSE37745"
"LILRB2"	58	2.42	0.0156	0.26	"GSE37745"
"DUSP2"	32	2.41	0.0159	0.264	"GSE37745"
"SPOCK3"	34	2.4	0.0162	0.268	"GSE37745"
"RHOJ"	74	2.4	0.0163	0.269	"GSE37745"
"MRAS"	33	2.4	0.0164	0.27	"GSE37745"
"CHRNB1"	43	2.4	0.0165	0.27	"GSE37745"
"CLEC4A"	36	2.39	0.0166	0.271	"GSE37745"
"CD86"	50	2.39	0.0168	0.273	"GSE37745"
"C3AR1"	76	2.39	0.0169	0.273	"GSE37745"
"BATF3"	59	2.39	0.0171	0.275	"GSE37745"
"EGR3"	36	2.38	0.0173	0.278	"GSE37745"
"FGF11"	36	2.38	0.0174	0.279	"GSE37745"
"ECM1"	36	2.38	0.0175	0.279	"GSE37745"
"VDR"	97	2.37	0.0179	0.284	"GSE37745"
"PKD2L1"	39	2.37	0.018	0.284	"GSE37745"
"NLRP3"	69	2.36	0.0181	0.285	"GSE37745"
"GNB4"	40	2.35	0.0186	0.291	"GSE37745"
"CXCR2"	54	2.35	0.0187	0.291	"GSE37745"
"CD274"	65	2.34	0.019	0.293	"GSE37745"
"TNFRSF10C"	50	2.34	0.0191	0.293	"GSE37745"
"TSC22D2"	82	2.34	0.0191	0.293	"GSE37745"
"ACVRL1"	36	2.34	0.0194	0.297	"GSE37745"
"ARHGAP22"	36	2.34	0.0194	0.297	"GSE37745"
"ADCY3"	45	2.33	0.02	0.305	"GSE37745"
"HSPB1"	44	2.32	0.0201	0.305	"GSE37745"
"IFITM1"	25	2.32	0.0202	0.305	"GSE37745"
"TNFRSF18"	45	2.32	0.0203	0.307	"GSE37745"
"GPR85"	29	2.32	0.0206	0.309	"GSE37745"
"ICAM1"	104	2.31	0.0206	0.309	"GSE37745"
"BCAR3"	67	2.31	0.0207	0.309	"GSE37745"
"IRAK3"	71	2.31	0.0208	0.31	"GSE37745"
"NOD2"	50	2.31	0.0209	0.31	"GSE37745"
"ELF4"	55	2.31	0.0211	0.312	"GSE37745"
"CARD19"	49	2.3	0.0214	0.312	"GSE37745"
"GNG2"	68	2.3	0.0214	0.312	"GSE37745"
"IL15RA"	66	2.3	0.0214	0.312	"GSE37745"
"ZNF385D"	26	2.3	0.0214	0.312	"GSE37745"
"FST"	57	2.3	0.0215	0.312	"GSE37745"
"PDE4B"	32	2.3	0.0216	0.312	"GSE37745"
"HIP1"	132	2.29	0.0219	0.314	"GSE37745"
"FCER1G"	61	2.29	0.0219	0.314	"GSE37745"
"LRRK1"	49	2.29	0.022	0.314	"GSE37745"
"RASSF4"	85	2.28	0.0225	0.321	"GSE37745"
"RASA3"	62	2.27	0.0231	0.326	"GSE37745"
"CDC42EP3"	59	2.27	0.0232	0.327	"GSE37745"
"GLIS2"	45	2.26	0.0239	0.336	"GSE37745"
"KLF6"	33	2.26	0.0241	0.337	"GSE37745"
"LIMK1"	69	2.25	0.0243	0.338	"GSE37745"
"TLR4"	60	2.25	0.0243	0.338	"GSE37745"
"CCR1"	51	2.25	0.0247	0.34	"GSE37745"
"PLCL2"	37	2.25	0.0247	0.34	"GSE37745"
"IL1A"	39	2.25	0.0248	0.34	"GSE37745"
"CD80"	54	2.24	0.0248	0.34	"GSE37745"
"ZNF267"	60	2.24	0.0248	0.34	"GSE37745"
"TOX2"	38	2.23	0.0254	0.345	"GSE37745"
"SELE"	29	2.23	0.0255	0.345	"GSE37745"
"TGFA"	30	2.23	0.0255	0.345	"GSE37745"
"SNX17"	46	2.23	0.0256	0.345	"GSE37745"
"TNFSF8"	65	2.23	0.0258	0.347	"GSE37745"
"CARD11"	29	2.23	0.0259	0.347	"GSE37745"
"EVI2A"	61	2.22	0.0265	0.352	"GSE37745"
"SH2B3"	53	2.2	0.0275	0.36	"GSE37745"
"ARHGAP29"	42	2.2	0.0281	0.365	"GSE37745"
"DOCK7"	27	2.19	0.0283	0.367	"GSE37745"
"PPP2R5B"	27	2.19	0.0284	0.367	"GSE37745"
"TNFRSF21"	48	2.19	0.0288	0.371	"GSE37745"
"KLF9"	54	2.18	0.029	0.372	"GSE37745"
"PLA2G4C"	44	2.18	0.029	0.372	"GSE37745"
"EGR2"	30	2.18	0.0291	0.372	"GSE37745"
"ATF3"	37	2.18	0.0296	0.377	"GSE37745"
"NR4A3"	54	2.17	0.0296	0.377	"GSE37745"
"SCARF1"	139	2.17	0.0298	0.377	"GSE37745"
"HCLS1"	41	2.17	0.0298	0.377	"GSE37745"
"PTPRE"	69	2.17	0.0299	0.377	"GSE37745"
"FOSL1"	77	2.17	0.03	0.377	"GSE37745"
"RAB32"	53	2.17	0.0303	0.378	"GSE37745"
"PRKAR2B"	37	2.16	0.0305	0.379	"GSE37745"
"ZC4H2"	49	2.16	0.0308	0.381	"GSE37745"
"MS4A4A"	65	2.16	0.0309	0.381	"GSE37745"
"RAP2B"	127	2.15	0.0315	0.386	"GSE37745"
"RASGRP3"	37	2.15	0.0316	0.386	"GSE37745"
"FLI1"	60	2.15	0.0317	0.386	"GSE37745"
"GNAI2"	82	2.15	0.0319	0.387	"GSE37745"
"F3"	35	2.14	0.0321	0.387	"GSE37745"
"SMARCD3"	43	2.13	0.0329	0.395	"GSE37745"
"PDGFB"	55	2.13	0.0333	0.397	"GSE37745"
"CSF2RB"	51	2.13	0.0333	0.397	"GSE37745"
"CORO1C"	74	2.13	0.0333	0.397	"GSE37745"
"ZNF677"	68	2.13	0.0334	0.397	"GSE37745"
"PTPRO"	80	2.12	0.0344	0.406	"GSE37745"
"TCL1A"	38	2.12	0.0344	0.406	"GSE37745"
"PILRA"	38	2.11	0.0346	0.406	"GSE37745"
"HOXB3"	73	2.11	0.0347	0.406	"GSE37745"
"ZBED2"	66	2.11	0.0347	0.406	"GSE37745"
"ACKR3"	74	2.11	0.0348	0.406	"GSE37745"
"NLRP1"	30	2.11	0.0353	0.409	"GSE37745"
"P2RY14"	61	2.1	0.0354	0.409	"GSE37745"
"ADGRE5"	76	2.1	0.0355	0.409	"GSE37745"
"MICAL1"	26	2.1	0.0359	0.411	"GSE37745"
"CD53"	57	2.1	0.0359	0.411	"GSE37745"
"HOXA5"	55	2.09	0.0364	0.414	"GSE37745"
"CD28"	30	2.09	0.0365	0.414	"GSE37745"
"GPR87"	72	2.09	0.0368	0.415	"GSE37745"
"HMGA2"	36	2.08	0.0379	0.423	"GSE37745"
"ARL11"	44	2.07	0.0382	0.424	"GSE37745"
"MPP1"	37	2.07	0.0385	0.426	"GSE37745"
"FPR2"	53	2.06	0.0392	0.433	"GSE37745"
"IL2RA"	83	2.06	0.0394	0.433	"GSE37745"
"ITGAX"	42	2.06	0.0394	0.433	"GSE37745"
"RARB"	53	2.06	0.0395	0.433	"GSE37745"
"ITGA2"	63	2.06	0.0395	0.433	"GSE37745"
"LCP2"	68	2.06	0.0397	0.433	"GSE37745"
"NSMCE3"	42	2.05	0.04	0.434	"GSE37745"
"CCR10"	54	2.05	0.04	0.434	"GSE37745"
"GPR34"	80	2.05	0.0403	0.435	"GSE37745"
"ZNF697"	40	2.04	0.0412	0.441	"GSE37745"
"GLI2"	29	2.04	0.0413	0.441	"GSE37745"
"TRAF1"	54	2.04	0.0418	0.442	"GSE37745"
"USP6NL"	37	2.04	0.0418	0.442	"GSE37745"
"HOXB6"	41	2.03	0.0423	0.444	"GSE37745"
"CRABP2"	44	2.03	0.0423	0.444	"GSE37745"
"SIGLEC9"	52	2.02	0.0429	0.446	"GSE37745"
"TIE1"	68	2.02	0.043	0.446	"GSE37745"
"PDE3A"	108	2.02	0.0432	0.446	"GSE37745"
"RND3"	69	2.02	0.0432	0.446	"GSE37745"
"PIK3CG"	49	2.02	0.0433	0.446	"GSE37745"
"MDFIC"	103	2.02	0.0433	0.446	"GSE37745"
"IL1RL1"	32	2.02	0.0436	0.448	"GSE37745"
"CAMK1"	58	2.02	0.0436	0.448	"GSE37745"
"RIN2"	77	2.02	0.0438	0.448	"GSE37745"
"GPX1"	76	2.01	0.0439	0.448	"GSE37745"
"NCOA7"	36	2.01	0.0441	0.448	"GSE37745"
"ENG"	112	2.01	0.0443	0.448	"GSE37745"
"WNT5A"	49	2.01	0.0443	0.448	"GSE37745"
"IFI16"	81	2.01	0.0444	0.448	"GSE37745"
"APOE"	56	2.01	0.0448	0.451	"GSE37745"
"TNFRSF1B"	57	2	0.045	0.451	"GSE37745"
"ARHGAP9"	69	2	0.0452	0.452	"GSE37745"
"LBH"	70	2	0.0453	0.452	"GSE37745"
"SOCS1"	48	2	0.0456	0.454	"GSE37745"
"MS4A6A"	55	2	0.0458	0.454	"GSE37745"
"BTLA"	42	2	0.0458	0.454	"GSE37745"
"ARHGEF6"	63	1.99	0.0464	0.459	"GSE37745"
"PTGER4"	84	1.99	0.0465	0.459	"GSE37745"
"KDR"	74	1.99	0.0469	0.461	"GSE37745"
"IGSF6"	90	1.99	0.047	0.462	"GSE37745"
"GPR65"	55	1.99	0.0471	0.462	"GSE37745"
"CD83"	63	1.98	0.0472	0.462	"GSE37745"
"PDCD4"	34	1.98	0.0473	0.462	"GSE37745"
"S100A6"	68	1.98	0.0475	0.463	"GSE37745"
"CCL8"	67	1.98	0.0476	0.463	"GSE37745"
"STC1"	82	1.98	0.0477	0.463	"GSE37745"
"IL27RA"	143	1.98	0.0478	0.463	"GSE37745"
"PMAIP1"	41	1.98	0.0478	0.463	"GSE37745"
"TNFRSF10B"	44	1.98	0.0482	0.463	"GSE37745"
"ELMO1"	39	1.98	0.0482	0.463	"GSE37745"
"S1PR1"	63	1.98	0.0483	0.463	"GSE37745"
"MAMLD1"	41	1.97	0.0485	0.463	"GSE37745"
"INPP5D"	30	1.97	0.0491	0.466	"GSE37745"
"BACH1"	61	1.96	0.0496	0.469	"GSE37745"
"ICOSLG"	31	1.96	0.05	0.471	"GSE37745"
"KLF7"	47	1.96	0.05	0.471	"GSE37745"
"ZNF804A"	35	1.95	0.0511	0.476	"GSE37745"
"CCM2"	61	1.95	0.0511	0.476	"GSE37745"
"EPHB2"	41	1.95	0.0515	0.478	"GSE37745"
"ETS1"	94	1.95	0.0515	0.478	"GSE37745"
"GMIP"	82	1.94	0.052	0.478	"GSE37745"
"IL10RA"	61	1.94	0.0523	0.48	"GSE37745"
"ADCY2"	29	1.94	0.0525	0.481	"GSE37745"
"GNA12"	60	1.94	0.0528	0.481	"GSE37745"
"GTF2IRD1"	49	1.93	0.053	0.481	"GSE37745"
"RBAK"	78	1.93	0.0531	0.481	"GSE37745"
"FYB1"	33	1.93	0.0532	0.481	"GSE37745"
"SLA"	61	1.93	0.0534	0.481	"GSE37745"
"PTPRC"	64	1.93	0.0534	0.481	"GSE37745"
"ARHGAP31"	88	1.93	0.0534	0.481	"GSE37745"
"CLEC2D"	36	1.93	0.0537	0.482	"GSE37745"
"CSRNP1"	32	1.92	0.0546	0.486	"GSE37745"
"CXCL16"	63	1.92	0.0547	0.486	"GSE37745"
"MS4A7"	84	1.92	0.0547	0.486	"GSE37745"
"ADCY7"	40	1.92	0.0551	0.488	"GSE37745"
"ARHGEF4"	49	1.92	0.0554	0.49	"GSE37745"
"MBD2"	43	1.91	0.0556	0.49	"GSE37745"
"MNDA"	87	1.91	0.0558	0.491	"GSE37745"
"NAB2"	43	1.91	0.0558	0.491	"GSE37745"
"REST"	43	1.91	0.0561	0.491	"GSE37745"
"PTPN22"	84	1.91	0.0566	0.492	"GSE37745"
"ARHGAP30"	74	1.9	0.057	0.492	"GSE37745"
"DUSP6"	99	1.9	0.0572	0.492	"GSE37745"
"FCRL4"	28	1.9	0.0577	0.492	"GSE37745"
"KLHL6"	52	1.9	0.0577	0.492	"GSE37745"
"VEGFA"	54	1.89	0.0581	0.492	"GSE37745"
"MATK"	38	1.89	0.0581	0.492	"GSE37745"
"ARF4"	66	1.89	0.0582	0.492	"GSE37745"
"RRAS"	99	1.89	0.0582	0.492	"GSE37745"
"TIPARP"	84	1.89	0.0582	0.492	"GSE37745"
"PNOC"	58	1.89	0.0584	0.492	"GSE37745"
"TSC22D3"	47	1.89	0.0584	0.492	"GSE37745"
"TLR8"	64	1.89	0.0586	0.492	"GSE37745"
"IKZF1"	62	1.89	0.0586	0.492	"GSE37745"
"IL4R"	72	1.89	0.0587	0.492	"GSE37745"
"ADORA1"	63	1.89	0.0588	0.492	"GSE37745"
"ITPKA"	45	1.89	0.0589	0.492	"GSE37745"
"STAT4"	34	1.89	0.059	0.492	"GSE37745"
"KLF12"	38	1.89	0.0594	0.494	"GSE37745"
"HLA-DOB"	58	1.88	0.0595	0.494	"GSE37745"
"RASL12"	68	1.88	0.0599	0.495	"GSE37745"
"CMKLR1"	67	1.88	0.0601	0.495	"GSE37745"
"TBX5"	108	1.88	0.0603	0.495	"GSE37745"
"RB1"	54	1.88	0.0603	0.495	"GSE37745"
"PASK"	32	1.88	0.0608	0.495	"GSE37745"
"TP63"	43	1.87	0.0608	0.495	"GSE37745"
"PIK3CD"	59	1.87	0.0609	0.495	"GSE37745"
"DERL3"	82	1.87	0.0609	0.495	"GSE37745"
"PSTPIP1"	56	1.87	0.061	0.495	"GSE37745"
"ZEB1"	91	1.87	0.061	0.495	"GSE37745"
"GAP43"	30	1.87	0.0611	0.495	"GSE37745"
"INPP1"	37	1.87	0.0612	0.495	"GSE37745"
"MYH9"	65	1.87	0.0612	0.495	"GSE37745"
"L1CAM"	44	1.87	0.0613	0.495	"GSE37745"
"MT1H"	29	1.87	0.0615	0.496	"GSE37745"
"PDE10A"	51	1.87	0.0616	0.496	"GSE37745"
"ITGB8"	50	1.87	0.0617	0.496	"GSE37745"
"TLE1"	47	1.87	0.062	0.497	"GSE37745"
"FABP4"	72	1.86	0.0622	0.497	"GSE37745"
"PLEK"	56	1.86	0.0623	0.497	"GSE37745"
"ABCC9"	27	1.86	0.0623	0.497	"GSE37745"
"TMOD2"	53	1.86	0.0625	0.497	"GSE37745"
"CX3CL1"	93	1.86	0.0627	0.497	"GSE37745"
"CD27"	43	1.86	0.0631	0.497	"GSE37745"
"RASSF8"	94	1.86	0.0631	0.497	"GSE37745"
"SMOC2"	73	1.86	0.0632	0.497	"GSE37745"
"NR5A2"	39	1.86	0.0632	0.497	"GSE37745"
"CD69"	59	1.86	0.0634	0.497	"GSE37745"
"NDEL1"	43	1.86	0.0635	0.497	"GSE37745"
"TLR1"	60	1.86	0.0635	0.497	"GSE37745"
"JAG1"	64	1.85	0.0638	0.497	"GSE37745"
"IL21R"	42	1.85	0.0638	0.497	"GSE37745"
"RAB7A"	89	1.85	0.0639	0.497	"GSE37745"
"PREX1"	80	1.85	0.064	0.497	"GSE37745"
"RGS18"	37	1.85	0.0646	0.5	"GSE37745"
"MICB"	42	1.84	0.0651	0.501	"GSE37745"
"DAPP1"	120	1.84	0.0651	0.501	"GSE37745"
"BTK"	67	1.84	0.0652	0.501	"GSE37745"
"NR4A2"	33	1.84	0.0653	0.501	"GSE37745"
"GRN"	99	1.84	0.0655	0.502	"GSE37745"
"KLF8"	67	1.84	0.0659	0.505	"GSE37745"
"SIPA1"	102	1.84	0.0664	0.508	"GSE37745"
"RGL4"	28	1.83	0.0666	0.508	"GSE37745"
"DDR2"	40	1.83	0.0667	0.508	"GSE37745"
"ANXA5"	96	1.83	0.0668	0.508	"GSE37745"
"GEM"	59	1.83	0.0668	0.508	"GSE37745"
"LCP1"	70	1.83	0.067	0.508	"GSE37745"
"SP140"	38	1.83	0.0671	0.508	"GSE37745"
"ZDHHC3"	39	1.82	0.0681	0.51	"GSE37745"
"IL20RB"	54	1.82	0.0688	0.512	"GSE37745"
"TFEC"	71	1.82	0.0692	0.512	"GSE37745"
"STK10"	47	1.81	0.0699	0.516	"GSE37745"
"MAFK"	46	1.81	0.0705	0.517	"GSE37745"
"RHOF"	48	1.81	0.0705	0.517	"GSE37745"
"RAC1"	71	1.81	0.0708	0.517	"GSE37745"
"PTHLH"	84	1.81	0.0708	0.517	"GSE37745"
"SIT1"	44	1.81	0.0709	0.517	"GSE37745"
"HOXA7"	46	1.81	0.0711	0.517	"GSE37745"
"CAMK4"	61	1.8	0.0712	0.517	"GSE37745"
"CD72"	64	1.8	0.0714	0.517	"GSE37745"
"C5AR1"	47	1.8	0.0714	0.517	"GSE37745"
"TBX3"	45	1.8	0.0718	0.519	"GSE37745"
"NCK1"	57	1.8	0.0725	0.523	"GSE37745"
"DOK2"	77	1.79	0.073	0.525	"GSE37745"
"NFAM1"	43	1.79	0.073	0.525	"GSE37745"
"PTPN1"	27	1.79	0.0732	0.525	"GSE37745"
"IL12RB1"	39	1.79	0.0735	0.527	"GSE37745"
"PIM2"	54	1.79	0.0738	0.527	"GSE37745"
"POU2AF1"	59	1.79	0.0742	0.528	"GSE37745"
"CSRNP2"	35	1.78	0.0743	0.528	"GSE37745"
"MSN"	81	1.78	0.0745	0.528	"GSE37745"
"ITGA8"	145	1.78	0.0745	0.528	"GSE37745"
"LILRB3"	76	1.78	0.0747	0.528	"GSE37745"
"TYROBP"	106	1.78	0.0752	0.528	"GSE37745"
"NEK6"	46	1.78	0.0753	0.528	"GSE37745"
"RASGRP1"	46	1.78	0.0753	0.528	"GSE37745"
"CAV1"	111	1.78	0.0754	0.528	"GSE37745"
"IL15"	79	1.78	0.0755	0.528	"GSE37745"
"P2RY6"	30	1.78	0.0756	0.528	"GSE37745"
"ARHGAP20"	127	1.78	0.0757	0.528	"GSE37745"
"LILRB4"	51	1.78	0.0757	0.528	"GSE37745"
"CD40"	44	1.78	0.0758	0.528	"GSE37745"
"SGPL1"	70	1.77	0.076	0.529	"GSE37745"
"TGFBR2"	138	1.77	0.0761	0.529	"GSE37745"
"CSF1R"	64	1.77	0.0764	0.53	"GSE37745"
"FGD2"	54	1.77	0.0766	0.53	"GSE37745"
"GRK5"	67	1.77	0.0767	0.53	"GSE37745"
"ADGRG5"	30	1.77	0.0769	0.53	"GSE37745"
"LPXN"	61	1.77	0.077	0.53	"GSE37745"
"ADGRL2"	43	1.77	0.077	0.53	"GSE37745"
"TNFRSF17"	53	1.77	0.0771	0.53	"GSE37745"
"MITF"	105	1.77	0.0773	0.531	"GSE37745"
"ACTB"	55	1.77	0.0775	0.531	"GSE37745"
"PRKCB"	58	1.76	0.0778	0.532	"GSE37745"
"FYN"	40	1.76	0.0781	0.532	"GSE37745"
"ROBO1"	66	1.76	0.0785	0.534	"GSE37745"
"PLXNA1"	55	1.76	0.0787	0.534	"GSE37745"
"RARA"	101	1.75	0.0799	0.54	"GSE37745"
"TNFSF13B"	47	1.75	0.0803	0.54	"GSE37745"
"LTK"	25	1.75	0.0805	0.541	"GSE37745"
"TRADD"	86	1.75	0.0808	0.542	"GSE37745"
"CEBPD"	53	1.74	0.0815	0.543	"GSE37745"
"ID3"	42	1.74	0.0818	0.543	"GSE37745"
"HIC1"	67	1.74	0.0819	0.543	"GSE37745"
"F2R"	51	1.74	0.0819	0.543	"GSE37745"
"LRCH4"	36	1.74	0.0821	0.543	"GSE37745"
"BLNK"	47	1.74	0.0821	0.543	"GSE37745"
"KALRN"	47	1.73	0.0833	0.546	"GSE37745"
"HEY2"	30	1.73	0.0834	0.546	"GSE37745"
"ARHGAP27"	58	1.73	0.0838	0.546	"GSE37745"
"SLC22A17"	39	1.73	0.0839	0.546	"GSE37745"
"ARHGAP4"	32	1.73	0.0841	0.546	"GSE37745"
"SOX7"	71	1.73	0.0841	0.546	"GSE37745"
"TNFRSF10A"	37	1.73	0.0842	0.546	"GSE37745"
"CSPG4"	40	1.73	0.0845	0.546	"GSE37745"
"GOLT1B"	73	1.72	0.0851	0.548	"GSE37745"
"P2RX7"	68	1.72	0.0858	0.549	"GSE37745"
"ACAP1"	66	1.72	0.0863	0.549	"GSE37745"
"P2RY8"	42	1.71	0.0869	0.551	"GSE37745"
"P2RY13"	74	1.71	0.0869	0.551	"GSE37745"
"ERO1A"	43	1.71	0.087	0.551	"GSE37745"
"CD19"	48	1.71	0.0877	0.554	"GSE37745"
"PAX5"	52	1.71	0.0878	0.554	"GSE37745"
"CD300C"	45	1.71	0.0882	0.555	"GSE37745"
"ITGB3"	35	1.7	0.089	0.559	"GSE37745"
"NCS1"	59	1.7	0.0893	0.56	"GSE37745"
"TLR7"	61	1.7	0.0896	0.561	"GSE37745"
