"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"CDKN2A"	35	2.48	0.013	0.116	"GSE37745"
"ASF1A"	75	2.48	0.013	0.116	"GSE37745"
"TAF11"	93	2.47	0.0135	0.12	"GSE37745"
"ASB6"	35	2.47	0.0136	0.12	"GSE37745"
"CDCA7"	26	2.46	0.0138	0.122	"GSE37745"
"BAZ1A"	47	2.46	0.0139	0.122	"GSE37745"
"ATOH7"	53	2.46	0.014	0.123	"GSE37745"
"RAC3"	55	2.46	0.014	0.123	"GSE37745"
"ZNF257"	32	2.45	0.0142	0.124	"GSE37745"
"AIFM2"	93	2.45	0.0143	0.125	"GSE37745"
"THOP1"	126	2.44	0.0148	0.128	"GSE37745"
"SRPK1"	66	2.43	0.015	0.129	"GSE37745"
"NCOA6"	81	2.43	0.015	0.129	"GSE37745"
"NDFIP2"	102	2.43	0.0152	0.13	"GSE37745"
"COMMD7"	67	2.42	0.0154	0.131	"GSE37745"
"DEF8"	70	2.42	0.0155	0.131	"GSE37745"
"ZNF200"	46	2.42	0.0155	0.131	"GSE37745"
"SAFB"	56	2.42	0.0155	0.131	"GSE37745"
"ZSCAN5A"	40	2.42	0.0156	0.131	"GSE37745"
"FIBP"	64	2.42	0.0156	0.131	"GSE37745"
"ZNF570"	36	2.42	0.0156	0.131	"GSE37745"
"RPS6KC1"	117	2.41	0.0158	0.132	"GSE37745"
"ZDHHC20"	63	2.41	0.0159	0.132	"GSE37745"
"ZIK1"	56	2.41	0.016	0.132	"GSE37745"
"PEG10"	27	2.41	0.016	0.132	"GSE37745"
"GABPA"	80	2.4	0.0164	0.135	"GSE37745"
"PAK2"	60	2.4	0.0165	0.135	"GSE37745"
"ZFX"	62	2.4	0.0166	0.136	"GSE37745"
"APEX1"	84	2.39	0.0167	0.136	"GSE37745"
"CHUK"	108	2.39	0.017	0.137	"GSE37745"
"CACNA1A"	44	2.39	0.0171	0.137	"GSE37745"
"ZNF415"	32	2.38	0.0171	0.137	"GSE37745"
"FLT1"	80	2.38	0.0175	0.14	"GSE37745"
"PSMC3"	82	2.38	0.0175	0.14	"GSE37745"
"CASP8AP2"	74	2.37	0.0177	0.14	"GSE37745"
"SMAP1"	65	2.36	0.0185	0.145	"GSE37745"
"PIGU"	116	2.35	0.0186	0.146	"GSE37745"
"RPL7L1"	54	2.35	0.0188	0.147	"GSE37745"
"POLR3C"	43	2.35	0.0188	0.147	"GSE37745"
"KIF5B"	102	2.34	0.0192	0.15	"GSE37745"
"AVPR1A"	66	2.34	0.0193	0.15	"GSE37745"
"POLR2I"	55	2.34	0.0193	0.15	"GSE37745"
"EGLN1"	46	2.34	0.0194	0.15	"GSE37745"
"NUP98"	73	2.34	0.0194	0.15	"GSE37745"
"DIABLO"	120	2.34	0.0195	0.15	"GSE37745"
"MRPL12"	179	2.33	0.0196	0.15	"GSE37745"
"CEBPZ"	46	2.33	0.0196	0.15	"GSE37745"
"YWHAZ"	85	2.33	0.0196	0.15	"GSE37745"
"TAS2R5"	29	2.33	0.0201	0.152	"GSE37745"
"GGCT"	52	2.32	0.0201	0.152	"GSE37745"
"HTR2C"	38	2.32	0.0201	0.152	"GSE37745"
"GPS1"	72	2.32	0.0201	0.152	"GSE37745"
"ARHGAP19"	79	2.32	0.0203	0.153	"GSE37745"
"OR51E1"	37	2.32	0.0203	0.153	"GSE37745"
"ILF2"	121	2.32	0.0204	0.153	"GSE37745"
"HSP90AA1"	59	2.32	0.0204	0.153	"GSE37745"
"CCNK"	28	2.31	0.021	0.156	"GSE37745"
"PDK3"	73	2.3	0.0216	0.161	"GSE37745"
"SUV39H1"	87	2.3	0.0217	0.161	"GSE37745"
"MAPK12"	67	2.29	0.0218	0.161	"GSE37745"
"LEO1"	84	2.29	0.022	0.162	"GSE37745"
"ITGB3BP"	48	2.29	0.0222	0.163	"GSE37745"
"SNAPC1"	54	2.29	0.0222	0.163	"GSE37745"
"SCG5"	56	2.29	0.0222	0.163	"GSE37745"
"HDGF"	102	2.28	0.0225	0.165	"GSE37745"
"STK3"	71	2.28	0.0225	0.165	"GSE37745"
"ZNF26"	61	2.28	0.0226	0.165	"GSE37745"
"ZNF622"	49	2.28	0.0228	0.165	"GSE37745"
"CARS"	65	2.28	0.0229	0.166	"GSE37745"
"EYA4"	40	2.27	0.0231	0.167	"GSE37745"
"MAPK6"	62	2.27	0.0234	0.169	"GSE37745"
"NRK"	25	2.26	0.0238	0.171	"GSE37745"
"SPHK1"	84	2.26	0.0238	0.171	"GSE37745"
"SCARB1"	55	2.26	0.0239	0.171	"GSE37745"
"NCK2"	38	2.26	0.0241	0.172	"GSE37745"
"GLRX2"	63	2.25	0.0245	0.173	"GSE37745"
"GNAS"	78	2.25	0.0246	0.173	"GSE37745"
"DFFA"	86	2.25	0.0246	0.173	"GSE37745"
"ZNF813"	46	2.25	0.0246	0.173	"GSE37745"
"PDAP1"	106	2.25	0.0247	0.173	"GSE37745"
"FANCL"	45	2.24	0.0248	0.174	"GSE37745"
"HASPIN"	124	2.24	0.025	0.175	"GSE37745"
"TAF2"	110	2.24	0.0253	0.176	"GSE37745"
"NR2C2"	53	2.24	0.0253	0.176	"GSE37745"
"POLR2K"	115	2.24	0.0253	0.176	"GSE37745"
"BRCA2"	62	2.23	0.0257	0.178	"GSE37745"
"ZNF138"	45	2.23	0.0258	0.179	"GSE37745"
"NR2C1"	53	2.23	0.026	0.179	"GSE37745"
"ZRANB3"	39	2.22	0.0267	0.183	"GSE37745"
"NFYB"	153	2.22	0.0267	0.183	"GSE37745"
"YAF2"	151	2.21	0.0269	0.184	"GSE37745"
"RIPK2"	75	2.21	0.027	0.184	"GSE37745"
"BCL2L10"	53	2.21	0.0273	0.186	"GSE37745"
"HMGN1"	40	2.2	0.0275	0.186	"GSE37745"
"BARD1"	40	2.2	0.0275	0.186	"GSE37745"
"TLK1"	68	2.2	0.0275	0.186	"GSE37745"
"SDHA"	45	2.2	0.0276	0.187	"GSE37745"
"SETD3"	35	2.2	0.0277	0.187	"GSE37745"
"IL2RA"	83	2.2	0.0279	0.187	"GSE37745"
"ZNF146"	85	2.2	0.028	0.187	"GSE37745"
"NOCT"	66	2.2	0.0281	0.188	"GSE37745"
"RAC1"	71	2.18	0.0291	0.193	"GSE37745"
"MPZL1"	60	2.18	0.0292	0.193	"GSE37745"
"HNRNPAB"	59	2.18	0.0292	0.193	"GSE37745"
"RAD21"	94	2.17	0.0303	0.199	"GSE37745"
"GRIN3A"	35	2.16	0.0304	0.199	"GSE37745"
"RAB23"	76	2.16	0.0304	0.199	"GSE37745"
"HCAR3"	60	2.16	0.0308	0.201	"GSE37745"
"VPS72"	80	2.16	0.0309	0.201	"GSE37745"
"TAF1B"	38	2.16	0.031	0.202	"GSE37745"
"MNAT1"	91	2.15	0.0312	0.202	"GSE37745"
"ASCC1"	81	2.15	0.0312	0.202	"GSE37745"
"ZFP69B"	69	2.15	0.0313	0.202	"GSE37745"
"HOXD10"	38	2.15	0.0314	0.203	"GSE37745"
"IMPA1"	62	2.15	0.0314	0.203	"GSE37745"
"TOP2B"	41	2.15	0.0316	0.203	"GSE37745"
"ZNF8"	41	2.15	0.0318	0.204	"GSE37745"
"PMAIP1"	41	2.15	0.0318	0.204	"GSE37745"
"MLX"	68	2.14	0.0324	0.207	"GSE37745"
"HMGA2"	36	2.14	0.0326	0.208	"GSE37745"
"PTGES2"	91	2.14	0.0327	0.208	"GSE37745"
"ZNF141"	53	2.13	0.0331	0.209	"GSE37745"
"BANP"	29	2.12	0.0336	0.212	"GSE37745"
"ELOC"	129	2.12	0.0338	0.213	"GSE37745"
"NAE1"	52	2.12	0.0338	0.213	"GSE37745"
"KDM2B"	51	2.12	0.034	0.213	"GSE37745"
"PRMT6"	55	2.12	0.034	0.213	"GSE37745"
"ZNF829"	39	2.12	0.0341	0.213	"GSE37745"
"ZNF225"	52	2.12	0.0342	0.213	"GSE37745"
"DNAJA1"	50	2.11	0.0345	0.215	"GSE37745"
"POLR3K"	65	2.11	0.0345	0.215	"GSE37745"
"TGIF2"	30	2.11	0.0347	0.215	"GSE37745"
"TBPL1"	64	2.11	0.0349	0.215	"GSE37745"
"PLCXD2"	63	2.09	0.0365	0.223	"GSE37745"
"NKIRAS2"	65	2.09	0.0367	0.225	"GSE37745"
"COPS3"	103	2.08	0.0373	0.226	"GSE37745"
"NR6A1"	27	2.08	0.0378	0.229	"GSE37745"
"MTOR"	75	2.07	0.038	0.229	"GSE37745"
"MLF1"	46	2.07	0.0381	0.229	"GSE37745"
"GPR157"	26	2.07	0.0382	0.229	"GSE37745"
"ATG5"	108	2.07	0.0388	0.231	"GSE37745"
"NFRKB"	48	2.07	0.0388	0.232	"GSE37745"
"ARHGAP39"	75	2.06	0.0392	0.233	"GSE37745"
"CAVIN4"	34	2.06	0.0393	0.233	"GSE37745"
"HUS1"	34	2.06	0.0395	0.234	"GSE37745"
"ZNF572"	49	2.06	0.0396	0.234	"GSE37745"
"ZNF765"	55	2.05	0.0401	0.235	"GSE37745"
"EMSY"	111	2.05	0.0402	0.235	"GSE37745"
"DDX1"	48	2.05	0.0404	0.236	"GSE37745"
"CBX2"	66	2.05	0.0406	0.237	"GSE37745"
"CREM"	74	2.04	0.0409	0.238	"GSE37745"
"VAV2"	40	2.04	0.041	0.238	"GSE37745"
"PHF6"	64	2.04	0.0411	0.238	"GSE37745"
"ASB13"	29	2.04	0.0411	0.238	"GSE37745"
"PLAGL2"	41	2.04	0.0411	0.238	"GSE37745"
"IL12RB2"	56	2.04	0.0413	0.239	"GSE37745"
"NSD3"	66	2.04	0.0413	0.239	"GSE37745"
"ABI1"	58	2.04	0.0414	0.239	"GSE37745"
"REXO4"	67	2.04	0.0415	0.239	"GSE37745"
"PSPC1"	126	2.04	0.0416	0.239	"GSE37745"
"MBD2"	43	2.03	0.0419	0.24	"GSE37745"
"SAP30BP"	53	2.03	0.0422	0.241	"GSE37745"
"RCOR2"	62	2.03	0.0423	0.241	"GSE37745"
"ST18"	52	2.03	0.0424	0.241	"GSE37745"
"CNOT9"	88	2.03	0.0427	0.242	"GSE37745"
"CERS6"	69	2.02	0.0433	0.244	"GSE37745"
"SFMBT1"	31	2.02	0.0436	0.246	"GSE37745"
"ICMT"	77	2.01	0.0441	0.247	"GSE37745"
"PITX1"	43	2.01	0.0445	0.248	"GSE37745"
"NCLN"	87	2.01	0.0447	0.249	"GSE37745"
"ZBTB26"	55	2.01	0.0447	0.249	"GSE37745"
"SIAH2"	29	2	0.0454	0.251	"GSE37745"
"ALS2"	90	2	0.0454	0.251	"GSE37745"
"GNAI3"	51	2	0.0457	0.252	"GSE37745"
"FPR2"	53	2	0.0457	0.252	"GSE37745"
"FOXJ3"	78	2	0.0458	0.252	"GSE37745"
"ZNF445"	55	2	0.0459	0.252	"GSE37745"
"GTF2H4"	96	1.99	0.0462	0.253	"GSE37745"
"ELP4"	31	1.99	0.0463	0.253	"GSE37745"
"HIST1H4D"	40	1.99	0.047	0.257	"GSE37745"
"E2F5"	132	1.99	0.047	0.257	"GSE37745"
"TXN"	66	1.99	0.0471	0.257	"GSE37745"
"PRKAB2"	49	1.98	0.0473	0.258	"GSE37745"
"ZNF107"	45	1.98	0.0473	0.258	"GSE37745"
"SAP130"	40	1.98	0.0476	0.258	"GSE37745"
"ZNF134"	54	1.98	0.0482	0.26	"GSE37745"
"DOCK7"	27	1.97	0.0483	0.26	"GSE37745"
"NIN"	67	1.97	0.0483	0.26	"GSE37745"
"ZNF586"	28	1.97	0.0483	0.26	"GSE37745"
"ZFAND2A"	33	1.97	0.0485	0.26	"GSE37745"
"DLL3"	104	1.97	0.0492	0.263	"GSE37745"
"THAP12"	55	1.97	0.0494	0.263	"GSE37745"
"ATIC"	39	1.97	0.0494	0.263	"GSE37745"
"ZNF260"	53	1.97	0.0494	0.263	"GSE37745"
"ZSCAN9"	45	1.96	0.0496	0.264	"GSE37745"
"SNW1"	93	1.96	0.0497	0.264	"GSE37745"
"ZMYM1"	73	1.96	0.0501	0.264	"GSE37745"
"RYK"	80	1.96	0.0501	0.264	"GSE37745"
"PNN"	64	1.96	0.0502	0.264	"GSE37745"
"OXSR1"	69	1.96	0.0502	0.264	"GSE37745"
"GPHN"	100	1.96	0.0502	0.264	"GSE37745"
"SARNP"	89	1.96	0.0502	0.264	"GSE37745"
"IL1RAP"	51	1.95	0.0508	0.266	"GSE37745"
"HIST1H2BJ"	41	1.95	0.051	0.266	"GSE37745"
"TCF3"	70	1.95	0.051	0.266	"GSE37745"
"ZNF473"	38	1.95	0.0513	0.267	"GSE37745"
"LTB4R"	29	1.95	0.0514	0.267	"GSE37745"
"DAP3"	68	1.95	0.0514	0.267	"GSE37745"
"ARF6"	87	1.95	0.0514	0.267	"GSE37745"
"ZNF133"	84	1.94	0.052	0.269	"GSE37745"
"TAF4B"	52	1.94	0.0524	0.271	"GSE37745"
"HBS1L"	63	1.94	0.0526	0.272	"GSE37745"
"SOX12"	71	1.94	0.0527	0.272	"GSE37745"
"KDM1A"	124	1.94	0.0527	0.272	"GSE37745"
"PDCD11"	105	1.93	0.0531	0.272	"GSE37745"
"SEL1L"	72	1.93	0.0531	0.272	"GSE37745"
"TRERF1"	29	1.93	0.0534	0.274	"GSE37745"
"BAIAP2L1"	96	1.93	0.0541	0.276	"GSE37745"
"ZMYND19"	69	1.92	0.0543	0.277	"GSE37745"
"HOXA3"	40	1.92	0.0543	0.277	"GSE37745"
"RC3H1"	28	1.92	0.0544	0.277	"GSE37745"
"NRBF2"	100	1.92	0.0546	0.277	"GSE37745"
"LRP12"	75	1.92	0.0549	0.278	"GSE37745"
"MAPK14"	64	1.92	0.055	0.278	"GSE37745"
"FOXK1"	38	1.92	0.0552	0.278	"GSE37745"
"TERF1"	51	1.92	0.0552	0.278	"GSE37745"
"TRIB3"	46	1.91	0.0557	0.279	"GSE37745"
"SP2"	26	1.91	0.056	0.279	"GSE37745"
"SDHB"	66	1.91	0.0564	0.281	"GSE37745"
"CHD7"	111	1.91	0.0567	0.282	"GSE37745"
"HACD3"	52	1.9	0.057	0.283	"GSE37745"
"ABT1"	77	1.9	0.057	0.283	"GSE37745"
"SMARCA1"	46	1.9	0.0572	0.283	"GSE37745"
"ZNF626"	40	1.9	0.0572	0.283	"GSE37745"
"FOXH1"	30	1.9	0.0574	0.283	"GSE37745"
"MESP1"	41	-1.9	0.0574	0.283	"GSE37745"
"RGL1"	73	-1.9	0.0572	0.283	"GSE37745"
"ZNF658"	58	-1.9	0.057	0.283	"GSE37745"
"MAS1"	36	-1.9	0.057	0.283	"GSE37745"
"TIAL1"	93	-1.9	0.0568	0.283	"GSE37745"
"TRIM63"	50	-1.91	0.056	0.279	"GSE37745"
"IFT172"	89	-1.91	0.0559	0.279	"GSE37745"
"PECAM1"	54	-1.91	0.0558	0.279	"GSE37745"
"DHCR24"	42	-1.91	0.0557	0.279	"GSE37745"
"BMP3"	48	-1.91	0.0556	0.279	"GSE37745"
"GFRA2"	62	-1.92	0.0555	0.279	"GSE37745"
"HOXD1"	117	-1.92	0.0552	0.278	"GSE37745"
"VAPA"	62	-1.92	0.055	0.278	"GSE37745"
"ARID3B"	32	-1.92	0.0548	0.278	"GSE37745"
"SIRT3"	45	-1.92	0.0548	0.278	"GSE37745"
"ZNF536"	37	-1.92	0.0548	0.278	"GSE37745"
"ZNF582"	28	-1.92	0.0544	0.277	"GSE37745"
"ZNF671"	51	-1.93	0.0542	0.276	"GSE37745"
"MYCN"	47	-1.93	0.054	0.276	"GSE37745"
"STMN3"	81	-1.93	0.0539	0.276	"GSE37745"
"DUOX2"	44	-1.93	0.0531	0.272	"GSE37745"
"RGS11"	39	-1.94	0.053	0.272	"GSE37745"
"TP53BP1"	57	-1.94	0.0528	0.272	"GSE37745"
"GATA6"	68	-1.95	0.0512	0.266	"GSE37745"
"NR2F2"	51	-1.95	0.0511	0.266	"GSE37745"
"ZFP3"	59	-1.95	0.0509	0.266	"GSE37745"
"BAG1"	61	-1.95	0.0509	0.266	"GSE37745"
"RAB27A"	143	-1.95	0.0506	0.265	"GSE37745"
"UNC13B"	107	-1.96	0.0505	0.265	"GSE37745"
"ARHGEF37"	44	-1.96	0.0503	0.264	"GSE37745"
"BAIAP3"	37	-1.96	0.0499	0.264	"GSE37745"
"GIT2"	44	-1.96	0.0498	0.264	"GSE37745"
"AKAP13"	56	-1.96	0.0496	0.264	"GSE37745"
"CEACAM6"	59	-1.96	0.0495	0.263	"GSE37745"
"DUSP16"	41	-1.97	0.049	0.262	"GSE37745"
"EPHA4"	61	-1.97	0.0487	0.261	"GSE37745"
"HLX"	54	-1.97	0.0485	0.26	"GSE37745"
"ZNF750"	76	-1.98	0.0479	0.258	"GSE37745"
"PLCH1"	58	-1.98	0.0478	0.258	"GSE37745"
"PGRMC2"	65	-1.98	0.0476	0.258	"GSE37745"
"CDKL2"	125	-1.98	0.0476	0.258	"GSE37745"
"SEC31A"	32	-1.98	0.0475	0.258	"GSE37745"
"LATS2"	45	-1.98	0.0475	0.258	"GSE37745"
"ZDHHC15"	64	-1.99	0.0462	0.253	"GSE37745"
"ZNF362"	88	-1.99	0.0462	0.253	"GSE37745"
"RAB36"	50	-2	0.0456	0.252	"GSE37745"
"ZDHHC7"	82	-2	0.0454	0.251	"GSE37745"
"AXIN2"	67	-2	0.0452	0.251	"GSE37745"
"ADGRB3"	38	-2	0.0452	0.251	"GSE37745"
"IFT27"	58	-2	0.0451	0.251	"GSE37745"
"TBC1D2"	63	-2.01	0.0445	0.248	"GSE37745"
"ADH1A"	49	-2.01	0.0444	0.248	"GSE37745"
"SRI"	86	-2.01	0.0443	0.248	"GSE37745"
"IL31RA"	26	-2.01	0.044	0.247	"GSE37745"
"FGF1"	63	-2.02	0.0438	0.246	"GSE37745"
"IRF2BP2"	61	-2.02	0.0437	0.246	"GSE37745"
"PIK3C2B"	57	-2.02	0.0433	0.244	"GSE37745"
"NR4A1"	39	-2.02	0.043	0.243	"GSE37745"
"SPRED2"	73	-2.02	0.043	0.243	"GSE37745"
"LRP1"	61	-2.02	0.043	0.243	"GSE37745"
"WWC1"	33	-2.02	0.043	0.243	"GSE37745"
"FOXS1"	42	-2.03	0.0425	0.241	"GSE37745"
"NSMCE1"	45	-2.03	0.0425	0.241	"GSE37745"
"ZBED9"	28	-2.03	0.0423	0.241	"GSE37745"
"ASAP3"	72	-2.03	0.0422	0.241	"GSE37745"
"PTPRE"	69	-2.03	0.042	0.241	"GSE37745"
"GRHL3"	43	-2.04	0.0417	0.239	"GSE37745"
"FOSB"	28	-2.04	0.0415	0.239	"GSE37745"
"EFCAB6"	44	-2.04	0.0415	0.239	"GSE37745"
"GABRD"	60	-2.04	0.0411	0.238	"GSE37745"
"PDE9A"	37	-2.04	0.0411	0.238	"GSE37745"
"PDGFRB"	101	-2.05	0.0406	0.237	"GSE37745"
"ARHGEF2"	60	-2.05	0.04	0.235	"GSE37745"
"HSF4"	63	-2.05	0.0399	0.235	"GSE37745"
"ZDHHC8"	54	-2.06	0.0398	0.234	"GSE37745"
"CYSLTR1"	83	-2.06	0.0396	0.234	"GSE37745"
"GABPB2"	42	-2.06	0.0395	0.234	"GSE37745"
"MDM2"	42	-2.06	0.0393	0.233	"GSE37745"
"LMO2"	79	-2.06	0.0392	0.233	"GSE37745"
"NR1H4"	30	-2.06	0.0391	0.233	"GSE37745"
"IL23R"	40	-2.07	0.0385	0.23	"GSE37745"
"RAB27B"	114	-2.07	0.0385	0.23	"GSE37745"
"PHLDA3"	116	-2.07	0.0383	0.23	"GSE37745"
"CXCL14"	46	-2.07	0.0382	0.229	"GSE37745"
"HPGD"	95	-2.07	0.0382	0.229	"GSE37745"
"ADGRD1"	103	-2.07	0.0381	0.229	"GSE37745"
"ARAP3"	48	-2.07	0.038	0.229	"GSE37745"
"TRAF6"	42	-2.08	0.0379	0.229	"GSE37745"
"SH2D3A"	83	-2.08	0.0379	0.229	"GSE37745"
"MACC1"	99	-2.08	0.0372	0.226	"GSE37745"
"HGF"	80	-2.09	0.037	0.225	"GSE37745"
"ZNF704"	66	-2.09	0.037	0.225	"GSE37745"
"PLAGL1"	55	-2.09	0.0369	0.225	"GSE37745"
"IL13RA2"	29	-2.09	0.0368	0.225	"GSE37745"
"FSTL3"	68	-2.09	0.0363	0.222	"GSE37745"
"ZNF521"	110	-2.09	0.0362	0.222	"GSE37745"
"ZNF436"	80	-2.1	0.0361	0.222	"GSE37745"
"BMP4"	29	-2.1	0.0358	0.22	"GSE37745"
"IRX3"	52	-2.1	0.0357	0.22	"GSE37745"
"PRKD1"	61	-2.1	0.0356	0.22	"GSE37745"
"KLF9"	54	-2.11	0.0347	0.215	"GSE37745"
"ZSCAN4"	41	-2.11	0.0346	0.215	"GSE37745"
"AKAP12"	58	-2.11	0.0345	0.215	"GSE37745"
"EPHB6"	83	-2.12	0.0343	0.214	"GSE37745"
"SOX17"	55	-2.12	0.034	0.213	"GSE37745"
"CDKN1C"	41	-2.12	0.0339	0.213	"GSE37745"
"PCSK9"	31	-2.12	0.0338	0.213	"GSE37745"
"GRAP"	34	-2.12	0.0337	0.213	"GSE37745"
"GPRC5A"	87	-2.13	0.0331	0.209	"GSE37745"
"EBF4"	32	-2.13	0.0331	0.209	"GSE37745"
"ADCY4"	40	-2.13	0.0329	0.209	"GSE37745"
"PTGER2"	64	-2.13	0.0328	0.209	"GSE37745"
"IRX1"	45	-2.14	0.0323	0.207	"GSE37745"
"NKD1"	64	-2.14	0.032	0.205	"GSE37745"
"ARHGEF12"	78	-2.15	0.0317	0.204	"GSE37745"
"CISH"	94	-2.15	0.0312	0.202	"GSE37745"
"CARHSP1"	56	-2.16	0.031	0.202	"GSE37745"
"HOXB3"	73	-2.16	0.0307	0.201	"GSE37745"
"TCF7L1"	40	-2.16	0.0305	0.199	"GSE37745"
"NOD1"	70	-2.17	0.0304	0.199	"GSE37745"
"PINK1"	87	-2.17	0.0303	0.199	"GSE37745"
"REM1"	41	-2.17	0.0302	0.199	"GSE37745"
"STAC"	80	-2.18	0.0293	0.194	"GSE37745"
"ANXA4"	118	-2.18	0.0291	0.193	"GSE37745"
"REPS2"	74	-2.18	0.0291	0.193	"GSE37745"
"CYLD"	72	-2.18	0.0289	0.193	"GSE37745"
"SH2B1"	96	-2.19	0.0287	0.191	"GSE37745"
"ERBB3"	52	-2.19	0.0283	0.189	"GSE37745"
"HSPA5"	49	-2.2	0.0282	0.188	"GSE37745"
"PNRC1"	43	-2.2	0.0279	0.187	"GSE37745"
"HOPX"	91	-2.2	0.0279	0.187	"GSE37745"
"RXFP1"	29	-2.2	0.0279	0.187	"GSE37745"
"BAIAP2"	60	-2.2	0.0277	0.187	"GSE37745"
"ARHGAP22"	36	-2.21	0.0269	0.184	"GSE37745"
"PTCH1"	60	-2.22	0.0267	0.183	"GSE37745"
"MS4A8"	113	-2.22	0.0264	0.181	"GSE37745"
"DNASE1L3"	35	-2.22	0.0263	0.181	"GSE37745"
"ESRRG"	71	-2.22	0.0263	0.181	"GSE37745"
"PTPRT"	35	-2.22	0.0261	0.18	"GSE37745"
"DACH1"	80	-2.23	0.0258	0.178	"GSE37745"
"NEO1"	53	-2.23	0.0257	0.178	"GSE37745"
"TRIP11"	96	-2.24	0.0252	0.176	"GSE37745"
"NRGN"	50	-2.25	0.0245	0.173	"GSE37745"
"SSTR1"	44	-2.25	0.0245	0.173	"GSE37745"
"ZNF423"	111	-2.25	0.0245	0.173	"GSE37745"
"ZC3H13"	54	-2.25	0.0245	0.173	"GSE37745"
"BHLHE22"	79	-2.25	0.0244	0.173	"GSE37745"
"NLRP1"	30	-2.25	0.0242	0.172	"GSE37745"
"CCR6"	65	-2.26	0.0241	0.172	"GSE37745"
"CDS1"	92	-2.26	0.0241	0.172	"GSE37745"
"CRYAB"	36	-2.26	0.0238	0.171	"GSE37745"
"ETV1"	104	-2.26	0.0237	0.171	"GSE37745"
"TDRD3"	59	-2.27	0.0234	0.169	"GSE37745"
"PDE4A"	100	-2.27	0.0232	0.168	"GSE37745"
"RASGRF1"	55	-2.28	0.0227	0.165	"GSE37745"
"FOS"	65	-2.28	0.0227	0.165	"GSE37745"
"STARD8"	38	-2.28	0.0226	0.165	"GSE37745"
"STAT6"	62	-2.28	0.0223	0.164	"GSE37745"
"TRIM13"	36	-2.3	0.0217	0.161	"GSE37745"
"EPS15"	120	-2.3	0.0216	0.161	"GSE37745"
"SLC44A2"	58	-2.31	0.0207	0.154	"GSE37745"
"ARHGAP26"	46	-2.32	0.0205	0.153	"GSE37745"
"HPGDS"	88	-2.32	0.0204	0.153	"GSE37745"
"BMX"	35	-2.32	0.0201	0.152	"GSE37745"
"NDEL1"	43	-2.33	0.0199	0.151	"GSE37745"
"BTG2"	51	-2.33	0.0198	0.151	"GSE37745"
"FGD5"	54	-2.33	0.0197	0.15	"GSE37745"
"NOTCH4"	32	-2.33	0.0197	0.15	"GSE37745"
"HNRNPDL"	113	-2.34	0.0194	0.15	"GSE37745"
"RAB37"	31	-2.34	0.0194	0.15	"GSE37745"
"SEMA6A"	32	-2.34	0.0193	0.15	"GSE37745"
"DAPK1"	51	-2.35	0.0189	0.147	"GSE37745"
"ARHGAP31"	88	-2.35	0.0188	0.147	"GSE37745"
"CTNNBIP1"	106	-2.35	0.0186	0.146	"GSE37745"
"ZNF75D"	103	-2.36	0.0185	0.145	"GSE37745"
"SCMH1"	61	-2.36	0.0183	0.144	"GSE37745"
"CAT"	79	-2.36	0.0182	0.144	"GSE37745"
"TMPRSS2"	82	-2.36	0.0181	0.143	"GSE37745"
"COLEC12"	112	-2.37	0.0177	0.14	"GSE37745"
"ZNF575"	33	-2.37	0.0176	0.14	"GSE37745"
"SPRY4"	126	-2.38	0.0175	0.14	"GSE37745"
"RORC"	61	-2.38	0.0171	0.137	"GSE37745"
"PLCB4"	25	-2.39	0.0171	0.137	"GSE37745"
"CD36"	84	-2.39	0.017	0.137	"GSE37745"
"SMARCD3"	43	-2.39	0.017	0.137	"GSE37745"
"SORBS1"	52	-2.39	0.017	0.137	"GSE37745"
"MAP3K19"	96	-2.39	0.0169	0.137	"GSE37745"
"RHBDL1"	40	-2.39	0.0167	0.136	"GSE37745"
"VPS36"	70	-2.39	0.0167	0.136	"GSE37745"
"GUCY1A1"	72	-2.4	0.0166	0.136	"GSE37745"
"HTT"	43	-2.4	0.0162	0.133	"GSE37745"
"KLRG1"	41	-2.41	0.0162	0.133	"GSE37745"
"AR"	63	-2.41	0.0162	0.133	"GSE37745"
"PEG3"	98	-2.41	0.016	0.132	"GSE37745"
"CRYM"	55	-2.41	0.016	0.132	"GSE37745"
"AGTR1"	88	-2.41	0.016	0.132	"GSE37745"
"RCAN2"	58	-2.41	0.016	0.132	"GSE37745"
"TXNIP"	91	-2.41	0.0159	0.132	"GSE37745"
"ZBTB16"	54	-2.41	0.0158	0.132	"GSE37745"
"SLK"	66	-2.42	0.0156	0.131	"GSE37745"
"CD59"	96	-2.42	0.0155	0.131	"GSE37745"
"TNFSF13"	92	-2.43	0.0153	0.13	"GSE37745"
"RUNX1T1"	35	-2.43	0.0152	0.13	"GSE37745"
"CYTL1"	67	-2.43	0.0151	0.129	"GSE37745"
"CCND3"	60	-2.43	0.015	0.129	"GSE37745"
"DPYSL2"	79	-2.43	0.015	0.129	"GSE37745"
"MEIS1"	66	-2.44	0.0149	0.129	"GSE37745"
"UBE2L3"	38	-2.44	0.0147	0.128	"GSE37745"
"XPC"	54	-2.44	0.0146	0.127	"GSE37745"
"TFEB"	67	-2.45	0.0142	0.124	"GSE37745"
"MEF2C"	93	-2.46	0.0139	0.122	"GSE37745"
"ZNF385B"	61	-2.46	0.0137	0.121	"GSE37745"
"JDP2"	73	-2.47	0.0136	0.12	"GSE37745"
